EffectID	Name	Path	DelayTime	IsOnlyDeactive	Type	ParentName	IsFellowOwner	MaxOwnNum	IsCanHide	X	Y	Z	RotationX	RotationY	RotationZ	Duration	BindTargetType
541	魔导师PVP制裁之雷2段	Prefab/Effect/cb_mds_skill2B_04_02	1.6	1	0	EffectPoint	0	1	1	0	1.3	1	0	0	0	0.7	0
542	魔导师PVP制裁之雷群	Prefab/Effect/cb_mds_skill2B_04_qun	1.7	1	4	EffectPoint	0	1	1	0	0	0	0	0	0	1.2	0
543	双剑士PVE双剑乱舞1段	Prefab/Effect/cb_sjs_skill1B_02_01	0.4	1	0	EffectPoint	0	1	1	0	1.5	4	0	0	0	1.8	0
544	双剑士PVE双剑乱舞2段	Prefab/Effect/cb_sjs_skill1B_02_02	0.2	1	0	EffectPoint	0	1	1	0	1.5	0.5	0	0	0	0.5	0
545	双剑士PVE双剑乱舞3段	Prefab/Effect/cb_sjs_skill1B_02_03	1.3	1	0	EffectPoint	0	1	1	0	1	0.5	0	0	0	0.8	0
546	双剑士PVE剑刃龙卷1段	Prefab/Effect/cb_sjs_skill1B_03_01	0.3	1	0	EffectPoint	1	1	1	0	0	0	0	0	0	1.4	0
547	双剑士PVE剑刃龙卷2段	Prefab/Effect/cb_sjs_skill1B_03_02	0.1	1	0	EffectPoint	1	1	1	0	0.05	0	0	0	0	0.9	0
548	双剑士PVE剑刃龙卷3段	Prefab/Effect/cb_sjs_skill1B_03_03	1.5	1	0	EffectPoint	0	1	1	0	1.5	0	0	0	0	0.5	0
549	狂战士PVP狂怒持续特效	Prefab/Effect/cb_kzs_Skill1B_01_xin_buff	0	1	0	EffectPoint	1	1	1	0	0	0	0	0	0	6	0
550	变身中屏幕快闪特效	Prefab/Effect/cb_qc_bianshen_camera_002	0	1	0	EffectPoint	0	-1	1	0	0	7.85	0	90	0	20	0
551	变身中屏幕持续特效	Prefab/Effect/cb_qc_bianshen_camera_003	0	1	0	EffectPoint	0	-1	1	0	0	7.85	0	90	0	20	0
552	改装型X02普攻	Prefab/Effect/cb_boss_gaizhuangxingX02_attack	0	0	1	EffectPoint	0	-1	1	-0.17	-1.7	0	90	90	0	1.4	0
553	改装型X02技能1第一段	Prefab/Effect/cb_boss_gaizhuangxingX02_attack	0	0	0	EffectPoint	0	-1	1	-0.17	-1.7	0	90	90	0	1.4	0
554	改装型X02技能1	Prefab/Effect/cb_boss_gaizhuangxingX02_skill01_02	0.85	0	0	EffectPoint	0	-1	1	0	0.1	0	0	0	0	1.4	0
555	改装型X02召唤第一段	Prefab/Effect/cb_boss_gaizhuangxingX02_attack	0	0	0	EffectPoint	0	-1	1	-0.17	-1.7	0	90	90	0	1.4	0
556	改装型X02召唤第二段（召唤出的小怪身上）	Prefab/Effect/cb_boss_gaizhuangxingX02_skill02_zhaohuan	0.4	0	0	EffectPoint	0	-1	1	0.71	0.1	3	270	0	0	2	0
557	改装型X02召唤第三段（召唤出的小怪身上）	Prefab/Effect/cb_boss_gaizhuangxingX02_skill02_zhaohuan	0.6	0	0	EffectPoint	0	-1	1	1.32	0.1	-2.33	270	0	0	2	0
558	改装型X02召唤第四段（召唤出的小怪身上）	Prefab/Effect/cb_boss_gaizhuangxingX02_skill02_zhaohuan	0.8	0	0	EffectPoint	0	-1	1	-3.67	0.1	-0.7	270	0	0	2	0
559	改装型X02技能2	Prefab/Effect/cb_boss_gaizhuangxingX02_skill02	0.4	0	0	EffectPoint	0	-1	1	0.1	3	0	0	0	0	1.5	0
560	转换型普攻	Prefab/Effect/cb_boss_zhuanhuaxingA03_Attack	0.2	0	0	EffectPoint	0	-1	1	-0.6	0.72	0.15	0	0	0	0.5	0
561	转换型技能	Prefab/Effect/cb_boss_zhuanhuaxingA03_Skill01	0.8	0	0	EffectPoint	0	-1	1	0	0	0	0	0	0	1.5	0
562	仲裁者普攻1段	Prefab/Effect/cb_boss_zhongcaizhe_Attack	0.4	0	0	EffectPoint	0	-1	1	0.88	3	1.4	66.56	33.12	215.42	0.4	0
563	仲裁者普攻2段	Prefab/Effect/cb_boss_zhongcaizhe_Attack	0.888	0	0	EffectPoint	0	-1	1	-0.77	0.5	0.92	350.02	34.58	0	0.4	0
564	仲裁者技能1	Prefab/Effect/cb_boss_zhongcaizhe_Skill01	0.5	0	0	EffectPoint	0	-1	1	-0.5	1.5	1.5	0	10	0	0.7	0
565	仲裁者技能2	Prefab/Effect/cb_boss_zhongcaizhe_Skill02	0.8	0	0	EffectPoint	0	-1	1	0	1.8	0	90	90	0	0.6	0
566	改装型X03普攻	Prefab/Effect/cb_boss_gaizhuangxingX03_attack	1	0	0	EffectPoint	0	-1	1	-0.12	-1.2	0	90	90	0	1.5	0
567	改装型X03技能1第一段	Prefab/Effect/cb_boss_gaizhuangxingX03_attack	0	0	0	EffectPoint	0	-1	1	-0.17	-1.2	0	90	90	0	1.5	0
568	改装型X03技能1第二段	Prefab/Effect/cb_boss_gaizhuangxingX03_skill01_02	0.85	0	0	EffectPoint	0	-1	1	0	0.1	0	0	0	0	1.2	0
569	改装型X03技能2第一段	Prefab/Effect/cb_boss_gaizhuangxingX03_skill02_01	0	0	0	EffectPoint	0	-1	1	-1	0	0	0	0	0	1	0
570	改装型X03技能2第二段	Prefab/Effect/cb_boss_gaizhuangxingX03_skill02_02	0.7	0	0	EffectPoint	0	-1	1	0	1	0	0	0	0	1	0
571	改装型X03技能2第三段	Prefab/Effect/cb_boss_gaizhuangxingX03_attack	0	0	0	EffectPoint	0	-1	1	-0.115	-1.238	-0.009	90	90	0	1.2	0
572	黑伊尔普攻	Prefab/Effect/cb_boss_heiyier_Attack_01	0.5	0	0	EffectPoint	0	-1	1	0	1.5	0.5	0	0	0	0.7	0
573	黑伊尔技能	Prefab/Effect/cb_boss_heiyier_Skill01_01	0.5	0	0	EffectPoint	0	-1	1	0	1.5	0	0	0	0	1	0
574	机械之灵攻击	Prefab/Effect/cb_boss_jixiezhiling_Attack_01	0.5	0	0	EffectPoint	0	-1	1	0	1.2	0.3	0	180	40	0.5	0
575	机械之灵技能1第一段	Prefab/Effect/cb_boss_jixiezhiling_Skill01_01	0.5	0	0	EffectPoint	0	-1	1	-2	0.1	-2	0	0	0	1.9	0
576	机械之灵技能1第二段	Prefab/Effect/cb_boss_jixiezhiling_Skill01_02	1.2	0	0	EffectPoint	0	-1	1	0	1	0	0	0	0	1.2	0
577	工匠之盒特效	Prefab/Effect/cb_ui_zhuangbeishengxing_001	0	1	0	EffectPoint	0	-1	1	0	0	0	0	0	0	1.5	0
578	变身进度球怒气满	Prefab/Effect/cb_ui_bianshenjinduqiu_001	0	1	0	EffectPoint	0	-1	1	0	0	0	0	0	0	0	0
579	灼烧身上持续效果	Prefab/Effect/cb_buff_zhuoshao_01	0	1	0	CenterPoint	1	1	1	0	0	0	0	0	0	0	0
1001	羽毛翅膀特效1L	Prefab/Effect/cb_ride_yumao_chibang_01_01	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1002	羽毛翅膀特效1R	Prefab/Effect/cb_ride_yumao_chibang_01_01	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1003	羽毛翅膀特效2L	Prefab/Effect/cb_ride_yumao_chibang_02_01	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1004	羽毛翅膀特效2R	Prefab/Effect/cb_ride_yumao_chibang_02_01	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1005	羽毛翅膀特效3L	Prefab/Effect/cb_ride_yumao_chibang_03_01	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1006	羽毛翅膀特效3R	Prefab/Effect/cb_ride_yumao_chibang_03_01	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1007	羽毛翅膀特效3LB	Prefab/Effect/cb_ride_yumao_chibang_03_L	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1008	羽毛翅膀特效3RB	Prefab/Effect/cb_ride_yumao_chibang_03_L	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1009	羽毛翅膀特效高级L	Prefab/Effect/cb_ride_yumao_chibang_gaoji_01	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1010	羽毛翅膀特效高级R	Prefab/Effect/cb_ride_yumao_chibang_gaoji_01	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1011	机械翅膀特效1L	Prefab/Effect/cb_ride_jixie_chibang_01_01	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1012	机械翅膀特效1R	Prefab/Effect/cb_ride_jixie_chibang_01_01	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1013	机械翅膀特效2L	Prefab/Effect/cb_ride_jixie_chibang_02_01	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1014	机械翅膀特效2R	Prefab/Effect/cb_ride_jixie_chibang_02_01	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1015	机械翅膀特效3L	Prefab/Effect/cb_ride_jixie_chibang_03_1	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1016	机械翅膀特效3R	Prefab/Effect/cb_ride_jixie_chibang_03_1	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1017	机械翅膀特效3LB	Prefab/Effect/cb_ride_jixie_chibang_03_1_quan	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1018	机械翅膀特效3RB	Prefab/Effect/cb_ride_jixie_chibang_03_1_quan	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1019	机械翅膀特效高级L	Prefab/Effect/cb_ride_jixie_gaoji_01	0	1	0	LFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
1020	机械翅膀特效高级R	Prefab/Effect/cb_ride_jixie_gaoji_01	0	1	0	RFlyWingPoint	1	-1	1	0	0	0	0	0	0	0	0
601	魂器外观1级	Prefab/Effect/cb_hunqi_L1_01	0	1	0	HeadPoint	1	-1	1	-0.5	0	0	0	0	0	0	0
602	魂器外观2级	Prefab/Effect/cb_hunqi_L2_01	0	1	0	HeadPoint	1	-1	1	-0.5	0	0	0	0	0	0	0
603	魂器外观3级	Prefab/Effect/cb_hunqi_L3_01	0	1	0	HeadPoint	1	-1	1	-0.5	0	0	0	0	0	0	0
604	魂器外观4级	Prefab/Effect/cb_hunqi_L4_01	0	1	0	HeadPoint	1	-1	1	-0.5	0	0	0	0	0	0	0
605	魂器外观5级	Prefab/Effect/cb_hunqi_L5_01	0	1	0	HeadPoint	1	-1	1	-0.5	0	0	0	0	0	0	0
606	魂器外观1级	Prefab/Effect/cb_hunqi_L1_01	0	1	0	HeadPoint	1	-1	1	-0.3	-0.929	0.214	290	156	120	0	0
607	魂器外观2级	Prefab/Effect/cb_hunqi_L2_01	0	1	0	HeadPoint	1	-1	1	-0.3	-0.929	0.214	290	156	120	0	0
608	魂器外观3级	Prefab/Effect/cb_hunqi_L3_01	0	1	0	HeadPoint	1	-1	1	-0.3	-0.929	0.214	290	156	120	0	0
609	魂器外观4级	Prefab/Effect/cb_hunqi_L4_01	0	1	0	HeadPoint	1	-1	1	-0.3	-0.929	0.214	290	156	120	0	0
610	魂器外观5级	Prefab/Effect/cb_hunqi_L5_01	0	1	0	HeadPoint	1	-1	1	-0.3	-0.929	0.214	290	156	120	0	0
611	boss来袭	Prefab/Effect/cb_ui_boss_02	0	0	0	EffectPoint	0	-1	1	0	0	6	0	180	0	1.5	0
612	冰冻鬼王、木乃伊攻击	Prefab/Effect/cb_boss_munaiyi_Attack_01	0.5	1	0	EffectPoint	0	1	1	0.3	1.5	0	5	0	10	0.5	0
613	冰冻鬼王技能	Prefab/Effect/cb_boss_bingdongguiwang_skill_01	0.35	1	0	EffectPoint	0	1	1	0	1	0	0	0	0	1	0
614	木乃伊技能	Prefab/Effect/cb_boss_munaiyi_skill_01	0.6	1	0	EffectPoint	0	1	1	0	0	1.3	0	0	0	0.6	0
615	幽灵爵士攻击	Prefab/Effect/cb_boss_youlingjueshi_attack_01	0.7	1	0	EffectPoint	0	1	1	0	1	2	0	0	0	0.3	0
616	幽灵爵士技能	Prefab/Effect/cb_boss_youlingjueshi_skill_01	0.5	1	0	EffectPoint	0	1	1	0	-0.3	0	0	0	0	1.3	0
617	恶灵之王普攻第一段	Prefab/Effect/cb_boss_elingzhiwang_Attack_01	0.6	1	0	EffectPoint	0	1	1	0.69	2.03	0.88	337	180	355	0.6	0
618	恶灵之王普攻第二段	Prefab/Effect/cb_boss_yaosaijunshi_skill01_01	0.7	1	0	EffectPoint	0	1	1	0	0	2.4	0	0	0	1.9	0
619	恶灵之王技能	Prefab/Effect/cb_boss_elingzhiwang_skill	0.2	1	0	EffectPoint	0	1	1	0	0.1	0	0	0	0	1.8	0
620	恶灵之王魔法免疫召唤	Prefab/Effect/cb_boss_elingzhiwang_skill_zhaohuan	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	1	0
621	恶灵之王物理免疫召唤	Prefab/Effect/cb_boss_gaizhuangxingX02_skill02_zhaohuan	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	1	0
622	恶灵之王魔法免疫buff	Prefab/Effect/cb_boss_elingzhiwang_skill_buff2	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	0	0
623	恶灵之王物理免疫buff	Prefab/Effect/cb_boss_elingzhiwang_skill_buff1	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	0	0
624	眼魔普攻一段	Prefab/Effect/cb_boss_elingzhiwang_Attack_01_002	0.6	1	0	EffectPoint	1	-1	1	0.69	2.03	1.2	337	180	355	0.6	0
625	眼魔普攻二段	Prefab/Effect/cb_boss_yanmo_Attack_01	0.7	1	0	EffectPoint	1	-1	1	0	0	3.5	0	0	0	1.8	0
626	眼魔技能一段	Prefab/Effect/cb_boss_yanmo_Skill_01	1.9	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	1.6	0
627	眼魔技能二段	Prefab/Effect/cb_boss_yanmo_Skill_02	0.4	1	0	EffectPoint	1	-1	1	1	2.2	0	72	210	280	1.5	0
628	眼魔buff	Prefab/Effect/cb_boss_yanmo_Skill_buff	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	0	0
629	要塞军师攻击一段	Prefab/Effect/cb_boss_elingzhiwang_Attack_01	0.65	1	0	EffectPoint	1	-1	1	0.5	2.6	1	277	-16	170	0.6	0
630	要塞军师攻击二段	Prefab/Effect/cb_boss_elingzhiwang_Attack_01	1.2	1	0	EffectPoint	1	-1	1	-0.06	2.5	0.5	417	-100	236	0.6	0
631	要塞军师技能一第一段	Prefab/Effect/cb_boss_elingzhiwang_Attack_01	0.7	1	0	EffectPoint	1	-1	1	0.25	2.4	1	-71	-66	1	0.6	0
632	要塞军师技能一第二段	Prefab/Effect/cb_boss_elingzhiwang_Attack_01	0.7	1	0	EffectPoint	1	-1	1	0.05	2.4	1	-75.5	67	-243	0.6	0
633	要塞军师技能一第三段	Prefab/Effect/cb_boss_yaosaijunshi_skill01_01	0.8	1	0	EffectPoint	1	-1	1	0.98	0	1.1	0	355	0	1.9	0
634	要塞军师技能一第四段	Prefab/Effect/cb_boss_yaosaijunshi_skill01_01	0.8	1	0	EffectPoint	1	-1	1	-0.7	0	1.1	0	-352	0	1.9	0
635	要塞军师技能二	Prefab/Effect/cb_boss_yaosaijunshi_skill02_01	0.18	1	0	EffectPoint	1	-1	1	0	0.3	0	0	0	0	0.6	0
636	要塞领主普攻	Prefab/Effect/cb_boss_yaosailingzhu_Attack	0.6	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	0.6	0
637	要塞领主技能一段	Prefab/Effect/cb_boss_yaosailingzhu_Skill_01	0.7	1	0	EffectPoint	1	-1	1	0	0.1	2	0	0	0	1.6	0
638	要塞领主技能二段	Prefab/Effect/cb_boss_yaosailingzhu_Skill_02	0.25	1	0	EffectPoint	1	-1	1	0	3.1	-0.08	0	0	0	0.7	0
639	要塞领主-召唤石碑	Prefab/Effect/cb_boss_elingzhiwang_skill_zhaohuan	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	1	0
640	要塞守卫-普攻	Prefab/Effect/cb_boss_yaosaishouwei_Attack_01	0.6	1	0	EffectPoint	1	-1	1	0.69	2.03	2	337	180	355	0.7	0
641	要塞守卫-技能	Prefab/Effect/cb_boss_yaosaishouwei_Skill_01	0.5	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	3	0
642	要塞守卫-技能召狗	Prefab/Effect/cb_boss_yaosaishouwei_Skill_01_buff	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	0	0
643	幽灵学者-普攻	Prefab/Effect/cb_boss_youlingxuezhe_Attack_01	0.7	1	0	EffectPoint	1	-1	1	0.29	1.3	0	0	0	0	0.6	0
644	幽灵学者-技能	Prefab/Effect/cb_boss_youlingxuezhe_Skill_01	0.2	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	1.9	0
645	幽灵学者buff	Prefab/Effect/cb_boss_youlingxuezhe_Skill_buff	0	1	0	EffectPoint	1	-1	1	0	0	0	0	0	0	0	0
646	狂战士新手武器特效	Prefab/Effect/cb_kzs_010_wuqi_01	0	1	0	RWeaponPoint	1	-1	1	0	0	0	0	0	0	0	0
647	魔导师新手武器特效	Prefab/Effect/cb_mds_009_wuqi_01	0	1	0	RWeaponPoint	1	-1	1	0	0	0	0	0	0	0	0
648	魔导师麻痹效果	Prefab/Effect/cb_buff_mabi_01	0	1	0	EffectPoint	1	1	1	0	0	0	0	0	0	0	0
649	狂战士2变武器特效	Prefab/Effect/cb_kzs_2b_wuqi_01	0	1	0	RWeaponPoint	1	-1	1	0	0	0	0	0	0	0	0
650	魔导师2变武器特效	Prefab/Effect/cb_mds_2b_wuqi_01	0	1	0	RWeaponPoint	1	-1	1	0	0	0	0	0	0	0	0
