SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02	NextSkillEffectTime	NextSkillDisabledTime	SkillCacheTime	HasRangeWarning	NextContinueSkillId
305071	雷暴闪烁71级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]148.34%[-]的魔法伤害	71	6550	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	391	-1	0	301	8	-1	0	-1	3053071	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305072	雷暴闪烁72级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]149.26%[-]的魔法伤害	72	6705	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	400	-1	0	301	8	-1	0	-1	3053072	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305073	雷暴闪烁73级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]150.18%[-]的魔法伤害	73	6870	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	408	-1	0	301	8	-1	0	-1	3053073	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305074	雷暴闪烁74级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]151.1%[-]的魔法伤害	74	7030	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	417	-1	0	301	8	-1	0	-1	3053074	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305075	雷暴闪烁75级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]152.02%[-]的魔法伤害	75	7195	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	426	-1	0	301	8	-1	0	-1	3053075	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305076	雷暴闪烁76级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]152.94%[-]的魔法伤害	76	7365	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	435	-1	0	301	8	-1	0	-1	3053076	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305077	雷暴闪烁77级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]153.86%[-]的魔法伤害	77	7540	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	444	-1	0	301	8	-1	0	-1	3053077	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305078	雷暴闪烁78级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]154.78%[-]的魔法伤害	78	7710	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	453	-1	0	301	8	-1	0	-1	3053078	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305079	雷暴闪烁79级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]155.7%[-]的魔法伤害	79	7890	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	463	-1	0	301	8	-1	0	-1	3053079	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305080	雷暴闪烁80级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]156.62%[-]的魔法伤害	80	8070	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	472	-1	0	301	8	-1	0	-1	3053080	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305081	雷暴闪烁81级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]157.54%[-]的魔法伤害	81	8255	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	482	-1	0	301	8	-1	0	-1	3053081	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305082	雷暴闪烁82级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]158.45%[-]的魔法伤害	82	8440	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	492	-1	0	301	8	-1	0	-1	3053082	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305083	雷暴闪烁83级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]159.37%[-]的魔法伤害	83	8625	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	502	-1	0	301	8	-1	0	-1	3053083	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305084	雷暴闪烁84级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]160.29%[-]的魔法伤害	84	8820	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	512	-1	0	301	8	-1	0	-1	3053084	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305085	雷暴闪烁85级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]161.21%[-]的魔法伤害	85	9015	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	523	-1	0	301	8	-1	0	-1	3053085	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305086	雷暴闪烁86级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]162.13%[-]的魔法伤害	86	9210	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	534	-1	0	301	8	-1	0	-1	3053086	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305087	雷暴闪烁87级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]163.05%[-]的魔法伤害	87	9415	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	544	-1	0	301	8	-1	0	-1	3053087	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305088	雷暴闪烁88级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]163.97%[-]的魔法伤害	88	9615	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	555	-1	0	301	8	-1	0	-1	3053088	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305089	雷暴闪烁89级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]164.89%[-]的魔法伤害	89	9825	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	567	-1	0	301	8	-1	0	-1	3053089	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305090	雷暴闪烁90级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]165.81%[-]的魔法伤害	90	10035	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	578	-1	0	301	8	-1	0	-1	3053090	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305091	雷暴闪烁91级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]166.73%[-]的魔法伤害	91	10250	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	590	-1	0	301	8	-1	0	-1	3053091	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305092	雷暴闪烁92级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]167.65%[-]的魔法伤害	92	10465	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	602	-1	0	301	8	-1	0	-1	3053092	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305093	雷暴闪烁93级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]168.57%[-]的魔法伤害	93	10685	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	614	-1	0	301	8	-1	0	-1	3053093	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305094	雷暴闪烁94级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]169.48%[-]的魔法伤害	94	10910	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	626	-1	0	301	8	-1	0	-1	3053094	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305095	雷暴闪烁95级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]170.4%[-]的魔法伤害	95	11140	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	638	-1	0	301	8	-1	0	-1	3053095	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305096	雷暴闪烁96级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]171.32%[-]的魔法伤害	96	11370	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	651	-1	0	301	8	-1	0	-1	3053096	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305097	雷暴闪烁97级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]172.24%[-]的魔法伤害	97	11605	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	664	-1	0	301	8	-1	0	-1	3053097	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305098	雷暴闪烁98级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]173.16%[-]的魔法伤害	98	11845	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	677	-1	0	301	8	-1	0	-1	3053098	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305099	雷暴闪烁99级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]174.08%[-]的魔法伤害	99	12085	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	690	-1	0	301	8	-1	0	-1	3053099	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
305100	雷暴闪烁100级	407	向自身前方或者目标方向瞬间移动一段距离，瞬移完成后对自身周围敌方造成[a2ff00]175%[-]的魔法伤害	100	12335	8	-1	-1	-1	-1	0	0	280	0	1300	0	201	704	-1	0	301	8	-1	0	-1	3053100	3055002	-1	-1	-1	-1	300	300	-1	0	-1	-1	-1	-1	1	0	5	-1	-1	-1	1000	0	-1
306001	冰冻世界1段1级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]30%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]36%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	1	330	0	1	-1	-1	-1	0	1	281	0	860	0	201	20	-1	0	301	8	-1	0	-1	3061001	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307001
306002	冰冻世界1段2级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]30.2%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]36.39%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	2	370	0	1	-1	-1	-1	0	1	281	0	860	0	201	28	-1	0	301	8	-1	0	-1	3061002	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307002
306003	冰冻世界1段3级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]30.4%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]36.79%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	3	410	0	1	-1	-1	-1	0	1	281	0	860	0	201	34	-1	0	301	8	-1	0	-1	3061003	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307003
306004	冰冻世界1段4级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]30.6%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]37.18%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	4	450	0	1	-1	-1	-1	0	1	281	0	860	0	201	39	-1	0	301	8	-1	0	-1	3061004	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307004
306005	冰冻世界1段5级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]30.8%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]37.58%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	5	495	0	1	-1	-1	-1	0	1	281	0	860	0	201	44	-1	0	301	8	-1	0	-1	3061005	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307005
306006	冰冻世界1段6级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]31%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]37.97%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	6	540	0	1	-1	-1	-1	0	1	281	0	860	0	201	48	-1	0	301	8	-1	0	-1	3061006	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307006
306007	冰冻世界1段7级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]31.2%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]38.36%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	7	585	0	1	-1	-1	-1	0	1	281	0	860	0	201	53	-1	0	301	8	-1	0	-1	3061007	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307007
306008	冰冻世界1段8级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]31.4%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]38.76%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	8	630	0	1	-1	-1	-1	0	1	281	0	860	0	201	57	-1	0	301	8	-1	0	-1	3061008	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307008
306009	冰冻世界1段9级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]31.6%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]39.15%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	9	680	0	1	-1	-1	-1	0	1	281	0	860	0	201	61	-1	0	301	8	-1	0	-1	3061009	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307009
306010	冰冻世界1段10级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]31.8%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]39.55%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	10	730	0	1	-1	-1	-1	0	1	281	0	860	0	201	65	-1	0	301	8	-1	0	-1	3061010	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307010
306011	冰冻世界1段11级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]32%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]39.94%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	11	780	0	1	-1	-1	-1	0	1	281	0	860	0	201	69	-1	0	301	8	-1	0	-1	3061011	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307011
306012	冰冻世界1段12级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]32.2%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]40.33%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	12	830	0	1	-1	-1	-1	0	1	281	0	860	0	201	73	-1	0	301	8	-1	0	-1	3061012	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307012
306013	冰冻世界1段13级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]32.4%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]40.73%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	13	880	0	1	-1	-1	-1	0	1	281	0	860	0	201	76	-1	0	301	8	-1	0	-1	3061013	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307013
306014	冰冻世界1段14级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]32.6%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]41.12%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	14	935	0	1	-1	-1	-1	0	1	281	0	860	0	201	80	-1	0	301	8	-1	0	-1	3061014	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307014
306015	冰冻世界1段15级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]32.8%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]41.52%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	15	990	0	1	-1	-1	-1	0	1	281	0	860	0	201	84	-1	0	301	8	-1	0	-1	3061015	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307015
306016	冰冻世界1段16级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]33%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]41.91%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	16	1045	0	1	-1	-1	-1	0	1	281	0	860	0	201	88	-1	0	301	8	-1	0	-1	3061016	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307016
306017	冰冻世界1段17级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]33.2%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]42.3%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	17	1100	0	1	-1	-1	-1	0	1	281	0	860	0	201	92	-1	0	301	8	-1	0	-1	3061017	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307017
306018	冰冻世界1段18级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]33.4%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]42.7%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	18	1160	0	1	-1	-1	-1	0	1	281	0	860	0	201	96	-1	0	301	8	-1	0	-1	3061018	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307018
306019	冰冻世界1段19级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]33.6%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]43.09%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	19	1220	0	1	-1	-1	-1	0	1	281	0	860	0	201	99	-1	0	301	8	-1	0	-1	3061019	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307019
306020	冰冻世界1段20级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]33.8%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]43.48%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	20	1280	0	1	-1	-1	-1	0	1	281	0	860	0	201	103	-1	0	301	8	-1	0	-1	3061020	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307020
306021	冰冻世界1段21级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]34%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]43.88%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	21	1340	0	1	-1	-1	-1	0	1	281	0	860	0	201	107	-1	0	301	8	-1	0	-1	3061021	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307021
306022	冰冻世界1段22级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]34.2%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]44.27%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	22	1405	0	1	-1	-1	-1	0	1	281	0	860	0	201	111	-1	0	301	8	-1	0	-1	3061022	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307022
306023	冰冻世界1段23级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]34.4%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]44.67%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	23	1470	0	1	-1	-1	-1	0	1	281	0	860	0	201	115	-1	0	301	8	-1	0	-1	3061023	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307023
306024	冰冻世界1段24级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]34.6%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]45.06%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	24	1535	0	1	-1	-1	-1	0	1	281	0	860	0	201	119	-1	0	301	8	-1	0	-1	3061024	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307024
306025	冰冻世界1段25级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]34.8%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]45.45%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	25	1600	0	1	-1	-1	-1	0	1	281	0	860	0	201	123	-1	0	301	8	-1	0	-1	3061025	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307025
306026	冰冻世界1段26级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]35%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]45.85%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	26	1670	0	1	-1	-1	-1	0	1	281	0	860	0	201	127	-1	0	301	8	-1	0	-1	3061026	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307026
306027	冰冻世界1段27级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]35.2%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]46.24%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	27	1740	0	1	-1	-1	-1	0	1	281	0	860	0	201	131	-1	0	301	8	-1	0	-1	3061027	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307027
306028	冰冻世界1段28级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]35.4%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]46.64%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	28	1810	0	1	-1	-1	-1	0	1	281	0	860	0	201	135	-1	0	301	8	-1	0	-1	3061028	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307028
306029	冰冻世界1段29级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]35.6%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]47.03%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	29	1885	0	1	-1	-1	-1	0	1	281	0	860	0	201	140	-1	0	301	8	-1	0	-1	3061029	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307029
306030	冰冻世界1段30级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]35.8%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]47.42%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	30	1955	0	1	-1	-1	-1	0	1	281	0	860	0	201	144	-1	0	301	8	-1	0	-1	3061030	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307030
306031	冰冻世界1段31级	408	立即获得“冰甲”状态，受到攻击后使攻击者移动速度和攻击速度降低[a2ff00]36%[-]，持续[a2ff00]5[-]秒，再次释放对目标造成[a2ff00]47.82%[-]的魔法伤害，并冻结目标，持续[a2ff00]3[-]秒	31	2035	0	1	-1	-1	-1	0	1	281	0	860	0	201	148	-1	0	301	8	-1	0	-1	3061031	-1	-1	-1	-1	-1	303	303	-1	0	-1	-1	-1	-1	1	0	1	-1	5000	600	1000	0	307031
