Id	Desc	StrDictionary
10194	伙伴_UI_20150706	新的技能将随机置入未锁定卡槽
10195	伙伴_UI_20150706	好友宠物
10196	伙伴_UI_20150706	我的宠物
10197	伙伴_UI_20150706	选择您的宠物
10198	伙伴_UI_20150706	寻找配对
10199	伙伴_UI_20150706	开始克隆
10200	伙伴_UI_20150706	领取宠物
10201	伙伴_UI_20150706	克隆规则
10202	伙伴_UI_20150706	克隆中……
10203	伙伴_UI_20150706	点击右侧黄色框内选择添加您想要配对的宝宝宠物。锁定克隆后，点击寻找配对，发布寻找克隆信息。当您找到合适的同伴后，便可以一起组队克隆强力的变异宠物啦~
10204	伙伴_UI_20150706	撤下宠物
10205	伙伴_UI_20150706	锁定克隆
10206	伙伴_UI_20150706	点击添加您的宠物
10207	伙伴_UI_20150706	等待对方选择宠物
10208	伙伴_UI_20150706	解除锁定
10209	伙伴_UI_20150706	克隆完成
10210	伙伴_UI_20150706	过时不领取宠物蛋，将会被丢弃
10211	伙伴_UI_20150706	重生确认
10212	伙伴_UI_20150706	重生消耗
10213	组队_UI_20150706	姓名/等级
10214	组队_UI_20150706	公会
10215	组队_UI_20150706	操作
10216	组队_UI_20150706	组队
10217	组队_UI_20150706	入会
10218	组队_UI_20150706	申请入会
10219	组队_UI_20150706	队长战力
10220	组队_UI_20150706	总战力
10221	组队_UI_20150706	申请入队
10222	组队_UI_20150706	离开
10223	组队_UI_20150706	踢出
10224	组队_UI_20150706	队员数量
10225	组队_UI_20150706	队长
10226	组队_UI_20150706	查看信息
10227	组队_UI_20150706	任命队长
10228	组队_UI_20150706	加为好友
10229	组队_UI_20150706	你还没有加入任何队伍
10230	组队_UI_20150706	附近队伍数:
10231	组队_UI_20150706	附近玩家数:
10232	开服活动_UI	开服活动
10233	开服活动_UI	需求等级
10234	开服活动_UI	物品说明
10235	开服活动_UI	领取
10236	开服活动_UI	等待明日接收
10237	开服活动_UI	领取倒计时
10238	战力体检_UI	评级列表
10239	伙伴_UI_20150708	成长率
10240	伙伴_UI_20150708	克隆次数
10241	伙伴_UI_20150708	幸运值
10242	伙伴_UI_20150708	宝宝类型宠物无法升星
10243	主界面_UI	排行榜
10244	主界面_UI	科技苑
10245	主界面_UI	交易
10246	主界面_UI	打造
10247	主界面_UI	技能
10248	主界面_UI	翅膀
10249	主界面_UI	神器
10250	主界面_UI	公会
10251	主界面_UI	角色
10252	主界面_UI	背包
10253	主界面_UI	强化
10254	主界面_UI	魂器
10255	主界面_UI	社交
10256	主界面_UI	宠物
10257	魔灵_UI	确定要花费{0}个{1}合成魔灵吗？
10258	魔灵_UI	({0}/{1})
10259	魔灵_UI	获取
10260	魔灵_UI	合成
10261	伙伴_UI_20150709	选择技能书
10262	伙伴_UI_20150709	持有：
10263	伙伴_UI_20150709	使用：
10264	主界面_UI	杀戮
10265	主界面_UI	和平
10266	主界面_UI	开服大奖
10267	挂机设置_UI	自动使用药品设置
10268	挂机设置_UI	选择装备
10269	挂机设置_UI	选择挂机自动释放技能
10270	挂机设置_UI	普通技能
10271	挂机设置_UI	变身技能
10272	挂机设置_UI	其他设置
10273	伙伴_UI_20150710	加速克隆
10274	伙伴_提示_20150710	为我的宠物<a>[{0}]</a>寻求克隆小配偶，如有意者请速来组队啊！<a>选择与之克隆的宠物</a>！
10275	骑乘获取状态	已获得
10276	骑乘获取状态	[3a3a3a]未获得
10277	任务_提示_20150710	[ff9205]拼图成功！可不要因此骄傲哟~
10278	功能_提示_20150710	月度签到获得
10279	功能_提示_20150710	15级主线任务获得
10280	组队_UI_20150711	在线状态
10281	组队_UI_20150711	公会
10282	组队_UI_20150713	传到附近
10283	组队_提示_20150713	确定要传送到{0}附近吗
10284	组队_提示_20150713	跑商状态下无法传送
10285	组队_提示_20150713	监狱中无法传送
10286	组队_提示_20150713	[e90000]副本中无法传送
10287	组队_提示_20150713	所选队员在监狱中，无法传送
10288	组队_提示_20150713	所选队员在副本中，无法传送
10289	组队_提示_20150713	玩家{0}正在传送到你的身边
10290	头顶信息	自动寻路中…
10291	头顶信息	自动战斗中…
10292	新手引导_UI_20150714	操作说明
10293	新手引导_UI_20150714	滑动摇杆进行移动
10294	新手引导_UI_20150714	点击普攻按钮，攻击魔王仆从
10295	新手引导_UI_20150714	是时候了！让他们见识你的战斗技能
10296	新手引导_UI_20150714	使用强力技能，击杀敌方！
10297	新手引导_UI_20150714	尽情释放技能，快速解决敌人！
10298	新手引导_UI_20150714	点击骑乘技能冲杀小怪
10299	新手引导_UI_20150714	移动可持续撞击敌方
10300	新手引导_UI_20150714	立刻变身，大幅提升属性，全力应战！
10301	剧情副本_描述_20150714	通过本关
10302	剧情副本_描述_20150714	复活3次数以内
10303	剧情副本_描述_20150714	1分30秒内通关
10304	伙伴_UI_20150715	需要消耗1个资质重洗胶囊来进行洗髓，是否继续？
10305	伙伴_提示_20150715	[e90000]未选择任何吸收的宠物
10306	伙伴_提示_20150715	[e90000]出战中宠物无法洗髓
10307	伙伴_提示_20150715	只有宝宝类型宠物可以洗髓
10308	伙伴_提示_20150715	资质重洗胶囊数量不足
10309	伙伴_提示_20150715	洗髓成功
10310	伙伴_提示_20150715	出战中宠物无法学习元素技能
10311	伙伴_提示_20150715	宝宝类型宠物无法学习元素技能
10312	伙伴_提示_20150715	所需技能书数量不足
10313	伙伴_提示_20150715	学习技能成功
10314	伙伴_提示_20150715	已掌握该技能
10315	伙伴_提示_20150715	未持有该技能技能书
10316	伙伴_UI_20150716	经验 {0}/{1}
10317	伙伴_提示_20150715	[2ef400]出战中宠物无法增加天赋技能经验
10318	伙伴_提示_20150715	该技能已达满级
10319	伙伴_提示_20150715	增加天赋技能经验成功
10320	伙伴_提示_20150715	天赋技能升级！
10321	伙伴_UI_20150716	（{0}/{1}）
10322	砸金蛋_UI_20150716	免费次数
10323	砸金蛋_UI_20150716	购买次数
10324	砸金蛋_UI_20150716	VIP次数
10325	伙伴_提示_20150716	[e90000]出战中宠物无法重生
10326	伙伴_提示_20150716	[e90000]所需点券数数量不足
10327	伙伴_提示_20150716	[2ef400]宠物重生成功
10328	伙伴_提示_20150717	出战中宠物无法升级元素技能
10329	伙伴_提示_20150717	元素技能升级成功
10330	伙伴_提示_20150717	当前未拥有可克隆的宝宝类型宠物
10331	伙伴_提示_20150717	[e90000]未选择任何宠物
10332	伙伴_UI_20150717	已锁定
10333	伙伴_提示_20150717	请组成2人队伍进行宠物克隆
10334	伙伴_提示_20150719	出战中宠物无法锁定克隆
10335	伙伴_提示_20150719	参与宠物克隆的队员不在附近
10336	伙伴_提示_20150719	宠物克隆功能未开启
10337	伙伴_提示_20150719	宠物可克隆次数不足
10338	伙伴_提示_20150719	宠物克隆开始
10339	伙伴_提示_20150719	[e90000]加速克隆所需点券不足
10340	伙伴_提示_20150719	当前宠物槽位不足
10341	伙伴_提示_20150719	领取成功！
10342	伙伴_UI_20150719	剩余时间 {0}:{1}
10343	伙伴_提示_20150721	[e90000]未选择任何技能书
10344	伙伴_UI_20150722	出战中的宠物无法升星
10345	伙伴_提示_20150723	加速克隆需要消耗20点券，优先消耗绑定点券，不足部分由点券补足，是否继续？
10346	公会_提示_20150731	最多只能同时申请5个公会，申请有效期为1天
10347	公会_UI_20150806	加入公会
10348	公会_UI_20150806	搜索公会
10349	公会_UI_20150806	公会排名
10350	公会_UI_20150806	快来加入公会
10351	公会_UI_20150806	公会宣言
10352	公会_UI_20150806	操作
10353	公会_UI_20150806	公会名称限定5个字以内
10354	公会_UI_20150806	搜索
10355	公会_UI_20150806	搜索结果
10356	公会_UI_20150806	没有搜索到符合条件的公会~
10357	公会_UI_20150806	拿不定主意？可以查看
10358	公会_UI_20150806	或者自己来
10359	公会_UI_20150806	加入
10360	公会_UI_20150806	已申请
10361	公会_UI_20150806	公会宣言：{0}
10362	公会_UI_20150807	创建消耗
10363	公会_UI_20150807	创建
10364	公会_UI_20150807	请输入你的公会宣言，限定50个字以内
10365	公会_提示_20150807	公会名不得超过5个汉字
10366	公会_提示_20150807	公会宣言过长
10367	公会_UI_20150808	公会积分
10368	公会_UI_20150808	修改公告
10369	公会_UI_20150808	公会日志
10370	公会_UI_20150808	公会职权
10371	公会_UI_20150808	邮件
10372	公会_UI_20150808	邀请
10373	公会_UI_20150808	入会条件
10374	公会_UI_20150808	是否需要入会申请
10375	公会_UI_20150808	会员数量：{0}/{1}
10376	公会_UI_20150808	公会等级
10377	公会_UI_20150808	会员数量
10378	公会_UI_20150808	公会规则{0}
10379	公会_UI_20150808	公会功能描述blabla。。。字典号10379直接改字典就行了 不够再加
10380	公会_UI_20150808	您的公会职位不具备此权限
10381	公会_UI_20150808	设置成功
10382	公会_UI_20150810	公会简介blabla。。。字典号10382直接改字典就行了 如果超长了还能划动不信你看啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊额额额额啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊到底了可以返回了
10383	公会_提示_20150810	玩家每天最多可以同时申请5个公会，目前已申请{0}个，是否继续？
10384	公会_提示_20150810	已达到申请公会数量上限，请等待审核。
10385	公会_提示_20150810	确定关闭入会申请吗？
10386	公会_提示_20150810	确定开启入会申请吗？
10387	公会_UI_20150810	发送消耗
10388	公会_UI_20150811	副会长
10389	公会_UI_20150811	长老
10390	公会_UI_20150811	精英
10391	公会_UI_20150811	普通成员
10392	公会_UI_20150811	职权名称（{0}）
10393	公会_UI_20150811	基本权利
10394	公会_UI_20150811	公会发言
10395	公会_UI_20150811	邀请入会
10396	公会_UI_20150811	购买公会商店商品
10397	公会_UI_20150811	{0}级福利奖励
10398	公会_UI_20150811	无法更改
10399	公会_UI_20150811	更换人选
10400	公会_UI_20150811	拥有权限
10401	魔灵合成	魔灵碎片不足
10402	美人UI	未上阵
10403	美人UI  	[00baff]{0}[-][ffffff]已上阵[-]
10404	美人UI	上阵
10405	美人UI	下阵
10406	获得物品提示	获得新物品！
10407	引导_UI_20150720	第二日登录领取炫酷骑乘奖励
10408	引导_UI_20150720	明天登录游戏，即可点击“开服活动”按钮领取炫酷骑乘——SKT-耀光型！
10409	引导_UI_20150720	点开该按钮，可查看明日登录可领取到的奖励信息。
10410	引导_UI_20150720	点击装备按钮，可直接替换角色身上所穿装备。
10411	引导_UI_20150720	点击角色头像，查看功能菜单
10412	引导_UI_20150720	点击角色按钮，可打开角色界面。
10413	引导_UI_20150720	点击装备位置，可对该位置进行符文吸收。
10414	引导_UI_20150720	为准备吸收的符文选择吸收位置。
10415	引导_UI_20150720	选择要吸收的符文。
10416	引导_UI_20150720	点击宠物按钮，可查看宠物界面。
10417	引导_UI_20150721	点击符文按钮，可进入符文吸收界面。
10418	引导_UI_20150721	开启宠物功能
10419	引导_UI_20150721	宠物是您冒险旅途的好伙伴！让宠物上阵，让它与您并肩战斗吧！您还可以和其他玩家组队克隆，获取高品质变异宠物哟！
10420	引导_UI_20150721	拥有宠物伙伴啦！您的冒险旅途从此不再孤单~
10421	引导_UI_20150721	点击升级按钮，可以对技能进行升级操作。
10422	引导_UI_20150721	点击升级按钮，可以对该技能进行升级操作。
10423	引导_UI_20150721	点击确认按钮，将会使用该技能书升级技能等。
10424	引导_UI_20150721	点击魂器按钮，可以打开魂器界面。
10425	引导_UI_20150721	点击魔灵列表，选择相应的魔灵，可查看魔灵并且对其进行养成操作。
10426	引导_UI_20150721	共鸣按钮每隔一段时间便可以点击一次，可提升该魔灵的属性。
10427	引导_UI_20150721	点击图标，可查看道具详情~
10428	引导_UI_20150721	点击使用按钮，让药剂发挥作用吧！
10429	引导_UI_20150721	开启魂器功能
10430	引导_UI_20150721	魂器功能将为您有效提升战力！收集和培养越多魔灵，激活塔罗阵法，您获得的属性加成就越高，快去试试吧！
10431	引导_UI_20150721	开启强化功能
10432	引导_UI_20150721	拥有强大的装备，才足以与强敌抗衡！别忘了经常点开【强化】界面，进行装备强化和打星，让您的战斗更加得心应手！
10433	公会_UI_20150811	{0}个
10434	公会_UI_20150811	批准入会
10435	公会_UI_20150811	设置入会要求
10436	公会_UI_20150811	修改公会宣言
10437	公会_UI_20150811	踢出公会成员
10438	公会_UI_20150811	开启公会活动
10439	公会_UI_20150811	修改公会公告
10440	公会_UI_20150811	修改职务名称
10441	公会_UI_20150811	设置人员权限
10442	公会_UI_20150811	公会职权
10443	公会_UI_20150811	更换{0}
10444	公会_UI_20150811	选择
10445	公会_UI_20150811	已选择
10446	公会_UI_20150811	输入新的职务名称吧
10447	公会_提示_20150811	请输入职务名称
10448	公会_提示_20150811	职务名称不得超过5个汉字
10449	公会_UI_20150811	主动让位
10450	公会_UI_20150811	已选择（{0}/{1}）
10451	公会_UI_20150811	修改公会公告
10452	公会_UI_20150811	修改公会宣言
10453	公会_UI_20150811	输入你的公会公告，限定50字以内。
10454	公会_UI_20150811	输入你的公会宣言，限定50字以内。
10455	公会_UI_20150811	请输入公会公告
10456	公会_UI_20150811	{0}月{1}日
10457	公会_UI_20150811	{0}:{1} {2}将{3}踢出公会
10458	公会_UI_20150811	{0}:{1} {2}退出公会
10459	公会_UI_20150811	{0}:{1} {2}加入公会
10460	公会_UI_20150811	{0}:{1} 公会升级
10461	公会_UI_20150811	公会规则
10462	公会_UI_20150811	等级加成
10463	公会_UI_20150811	生命
10464	公会_UI_20150811	法力
10465	公会_UI_20150811	物理
10466	公会_UI_20150811	魔法
10467	公会_UI_20150811	外防
10468	公会_UI_20150811	内防
10469	公会_UI_20150811	命中
10470	公会_UI_20150811	闪避
10471	公会_UI_20150811	暴击
10472	公会_UI_20150811	暴抗
10473	公会_UI_20150811	邀请好友
10474	公会_UI_20150811	{0} 诚邀
10475	公会_UI_20150811	点击勾选将要邀请的好友
10476	公会_UI_20150811	邮件UI显示正文 字典号10476 修改完记得同步修改带参数的10477 10476显示UI用 10477带公会名参数 发送用
10477	公会_邮件_20150811	{0}诚邀 字典号10477 真正的邮件内容
10478	公会_UI_20150811	发送（{0}）
10479	公会_UI_20150813	每天18:00自动刷新
10480	公会_UI_20150813	公会商店
10481	PK模式_UI_20150716	——击杀其他玩家会增加怨恨值，击杀越低等级玩家增加怨恨值越多。
10482	公会_UI_20150813	可购：
10483	公会_UI_20150813	商店建设
10484	公会_UI_20150813	公会等级 Lv{0}
10485	公会_UI_20150813	贩售商品
10486	公会_UI_20150813	贩售数量
10487	公会_UI_20150813	{0}格
10488	公会_UI_20150813	手动刷新需要消耗10点个人公会积分，是否继续？
10489	公会_提示_20150813	所需个人公会积分不足
10490	公会_提示_20150814	开启成功！
10491	公会_UI_20150815	公会活动
10492	公会_UI_20150815	捉迷藏
10493	公会_UI_20150815	需要等级
10494	公会_UI_20150815	公会等级Lv1
10495	公会_UI_20150815	活动时间
10496	公会_UI_20150815	公会开启，每周一次
10497	公会_UI_20150815	活动详情
10498	公会_UI_20150815	捉迷藏文字说明，字典号10498
10499	公会_UI_20150815	奖励物品
10500	公会_UI_20150815	公会获得
10501	公会_UI_20150815	（进行中）
10502	公会_UI_20150815	（已结束）
10503	公会_UI_20150815	完成进度
10504	公会_UI_20150815	{0} {1}/1
10505	公会_UI_20150815	开启
10506	公会_UI_20150815	公会福利
10507	公会_UI_20150815	福利领取
10508	公会_UI_20150815	福利规则
10509	公会_UI_20150815	您上周的积分：
10510	公会_UI_20150815	获得奖励
10511	公会_UI_20150815	跑商任务
10512	公会_UI_20150815	跑商次数
10513	公会_UI_20150815	公会等级Lv1 人物等级Lv47
10514	公会_UI_20150815	每天9:00~24:00
10515	公会_UI_20150815	今日:
10516	公会_UI_20150815	跑商路线
10517	公会_UI_20150817	退出公会
10518	公会_UI_20150818	让位成功
10519	公会_提示_20150818	可购剩余数量不足
10520	公会_提示_20150818	确认开启捉迷藏活动吗？
10521	拼图_UI_20150821	拼图游戏
10522	拼图_UI_20150821	参考图
10523	拼图_UI_20150821	操作说明
10524	拼图_UI_20150821	玩家将打散的方块填充到大图区域，可以通过手指拖动将图片放入到正确位置。
10525	宠物_UI_20150822	主属性
10526	宠物_UI_20150824	[30FF56]（可学习）
10527	宠物_UI_20150824	[FF9090]（未开启）
10528	宠物_提示_20150824	学习技能需要至少有一个可用技能槽位
10529	伙伴_提示_20150825	锁定{0}个技能槽位，需要消耗{1}点券。优先消耗绑定点券，不足部分由点券补足，是否继续？
10530	推图_UI_20150828	宝箱内含：
10531	推图_邮件_20150828	背包剩余空间不足，部分奖励物品由邮件发送。
10532	推图_提示_20150828	[2ef400]领取奖励成功
10533	剧情副本_描述_20150831	死亡10次以内
10534	剧情副本_描述_20150831	10分钟内通关
10535	伙伴_UI_20150715	[FF9090]宝宝类型宠物无法学习
10536	强化打星_UI_20150906	升1星消耗：
10537	强化打星_UI_20150906	将你的物品连续升至满阶满星，是否继续？
10538	强化打星_UI_20150906	消耗物品（升满或耗尽）
10539	宠物_提示_20150915	宠物正在克隆中
10540	公会_UI_20151010	难度选择
10541	公会_提示_20151010	捉迷藏活动完成！
10542	公会_提示_20151010	很遗憾，捉迷藏活动结束
10543	公会_提示_20151011	捉迷藏活动已经开始，请大家开始游戏吧~
10544	公会_提示_20151011	捉迷藏活动将在1分钟之后结束，请大家抓紧时间！
10545	公会_UI_20151012	简单（需要找到3个NPC）
10546	公会_UI_20151012	困难（需要找到5个NPC）
10547	公会_UI_20151012	挑战（需要找到10个NPC）
10561	PK模式_UI_20150716	——您被击杀时，若自身有怨恨值，会损失[-]经验[-]和[-]金币[-]；怨恨值越多损失越大。[-]
10562	技能升级_UI	是否确定把当前技能提升到{0}等级（{1}）
10563	技能升级_UI	已达最大等级
10564	技能升级_UI	未达当前最大等级{0}
10565	聊天_活力	活力值不足！挑战副本、参加活动可增加活力值哟~
10566	聊天_匿名	匿名
10567	聊天_频道	综合
10568	聊天_频道	[克隆]
10569	通用	消耗物品
10570	通用	刷新
10571	技能	技能
10572	技能	默认技能
10573	技能	变1技能
10574	技能	变2技能
10575	技能	变3技能
10576	技能	冷      却：
10577	技能	消      耗：
10578	技能	升级条件：
10579	技能	升级消耗
10580	技能	一键升级
10581	技能	升级
10582	金币（商店）	交易
10583	金币（商店）	交易行
10584	金币（商店）	金币商店
10585	金币（商店）	下次自动刷新时间：今日{0}点
10586	金币（商店）	回购商品
10587	金币（商店）	购买{0}数量
10588	金币（商店）	点击图标单个回购
10589	金币（商店）	确定要用点券刷新商品吗？
10590	金币（商店）	刷新商店
10591	金币（商店）	购买
10592	邮件	撰写
10593	邮件	好友列表
10594	邮件	好友列表选择
10595	邮件	点击输入留言内容
10596	邮件	成功领取
10597	背包	操作界面
10598	背包	扩充背包
10599	背包	确认
10600	工匠之盒	符文炼化：#r放入任意一颗符文和符文炼化符，可随机得到一个相应等级的符文（符文炼化符在雷纳堡活动中一定几率掉落）。
10601	工匠之盒	魔灵合成：#r10个相同的魔灵碎片可前往魂器界面进行合成。
10602	工匠之盒	魔灵卡片分解：#r将任意一张魔灵卡片可分解为5个通用魔灵碎片。
10603	工匠之盒	普通结婚戒指合成：#r1个[40级戒指打造图]、1个[3级法力符文]、99个[一品锻石]、99个[一品璞玉]可合成一个[一见倾心（普通）]戒指
10604	工匠之盒	汗血马碎片合成：#r100个汗血马碎片合成汗血马（30天）
10605	工匠之盒	赤焰麒麟碎片合成：#r200个碎片合成赤焰麒麟（永久）
10606	工匠之盒	强化道具合成：#r10个磁芯碎片合成1个完整磁芯，10个完整磁芯合成1个优质磁芯。
10607	工匠之盒	符文升级
10608	工匠之盒	符文炼化
10609	工匠之盒	魔灵合成
10610	工匠之盒	魔灵分解
10611	工匠之盒	结婚戒指
10612	工匠之盒	汗血宝马
10613	工匠之盒	赤焰麒麟
10614	工匠之盒	强化道具
10615	技能界面	将{0}直接升至Lv29，是否继续？
10616	活动副本	副本
10617	活动副本	活动副本
10618	活动副本	剧情副本
10619	活动副本	单人
10620	活动副本	组队
10621	活动副本	疯 狂
10622	活动副本	困 难
10623	活动副本	简 单
10624	活动副本	剩余次数:
10625	活动副本	VIP次数:
10626	活动副本	参与等级：
10627	活动副本	活动时间：
10628	活动副本	重置时间：
10629	活动副本	有几率获取
10630	活动副本	扫荡剩余：
10631	爬塔	{0}层
10632	爬塔	有几率掉落
10633	爬塔	当前层数：
10634	爬塔	推荐战力：
10635	爬塔	[2ef400]领取奖励
10636	爬塔	排行榜
10637	爬塔	一键组队
10638	爬塔	喊人
10639	爬塔	次数
10640	爬塔	领取
10641	活动副本	佣兵
10642	活动副本	召唤
10643	活动副本-列表	堕落精英
10644	活动副本-列表	巅峰王者
10645	活动副本-列表	保卫勒克斯港
10646	活动副本-列表	遗迹寻宝
10647	活动副本-列表	公会战
10648	活动副本-列表	针锋相对
10649	活动副本-列表	平行世界
10650	活动副本-列表	雷纳堡
10651	活动副本-列表	黄昏要塞
10652	活动副本-列表	黄昏要塞
10653	活动副本-列表	混沌之地
10654	活动副本-列表	机械研究所
10655	活动副本-列表	雷纳堡
10656	活动副本-列表	冰冻地下墓地
10657	活动副本-列表	世界BOSS
10658	聊天-设置	接受小喇叭消息
10659	聊天-设置	接受系统消息
10660	聊天-设置	接受师门消息
10661	聊天-设置	接受世界消息
10662	聊天-设置	接受公会消息
10663	聊天-设置	接受队伍消息
10664	聊天-设置	接受附近消息
10665	聊天-设置	接受密聊消息
10666	聊天-设置	接受克隆消息
10667	聊天	克隆
10668	聊天	人物需求等级：
10669	聊天	目标
10670	聊天	活力值：
10671	聊天	发送
10672	聊天	活力值达21点，可在世界频道发言
10673	聊天	活力值不足，请回复后再输入
10674	活动通用结算界面	再次挑战
10675	时装_UI_20150813	限时
10676	聊天_任务	有一起做任务的小伙伴吗？
10677	聊天_宠物	来看看我的宝宝吧！
10678	外观	外观
10679	外观	时装
10680	外观	翅膀
10681	外观	骑乘
10682	外观	时装商城
10683	外观	预览穿着效果
10684	外观	剩余时间
10685	外观	续费
10686	外观	穿上
10687	外观	卸下
10688	外观	剩余时间：{0}天{1}时{2}分
10689	设置	屏蔽切磋
10690	设置	设置
10691	设置	声音&语音
10692	设置	音乐
10693	设置	音效
10694	设置	公会语音自动播放
10695	设置	药水
10696	设置	设置好药品种类后，会自动使用
10697	设置	生命值低于
10698	设置	魔法值低于
10699	设置	自动使用
10700	设置	药品&技能
10701	设置	强化&组队
10702	设置	生命药水
10703	设置	魔法药水
10704	设置	白色品质
10705	设置	绿色品质
10706	设置	蓝色品质
10707	设置	组队邀请自动接受
10708	设置	申请入队自动接受
10709	设置	自动接受活动邀请
10710	设置	强化一下物品
10711	设置	使用意向品质装备
10712	设置	紫色品质
10713	设置	橙色品质
10714	设置	自动拾取
10715	设置	拾取设置
10716	设置	声音设置
10717	设置	语音设置
10718	宠物	寻找拼配
10719	宠物	开始克隆
10720	宠物	拆开看看
10721	PK	可以攻击所有玩家[ffc64e]击杀杀戮模式玩家不受到惩罚
10722	PK	无法攻击其他玩家[4cb7ff]被杀戮模式玩家攻击，可合法攻击
10723	PK	杀戮模式
10724	PK	和平模式
10725	地图	地图
10726	变身_UI	当前变身技能尚未学会
10727	变身_UI	已处于变身状态，无法再次变身
10728	对话框	点击继续
10729	宠物	克隆完成，请领取宠物蛋！
10730	宠物	您和对方距离过远，无法进行宠物克隆
10731	宠物	锁定后的宠物才能开始克隆，锁定的宠物在克隆成功后才可撤下。
10732	魂器图鉴-已经完毕	进化完成
10733	科技苑-点击制作	点击生成
10734	科技苑-正在制作	魂力注入
10735	变身_UI	当前XP值百分比不满足，不能释放。
10736	符文_UI	选择吸收孔位
10737	符文_UI	拥有:
10738	符文_UI	选择可吸收符文
10739	符文_UI	说明
10740	背包	战力：{0}
10741	任务	接取
10742	任务	完成
10743	任务	更强力装备
10744	剧情副本_描述_20150714	星级奖励
10745	任务	获得新物品
10746	跑环任务	任 务
10747	跑环任务	剧情
10748	跑环任务	每日
10749	跑环任务	需要等级
10750	跑环任务	活动时间
10751	跑环任务	活动详情
10752	跑环任务	活动奖励
10753	跑环任务	公会获得
10754	跑环任务	接取全部
10755	跑环任务	强制刷新
10756	跑环任务	{0}秒后刷新
10757	跑环任务	点劵X{0}
10758	跑环任务	点劵刷新
10759	跑环任务	放弃
10760	跑环任务	领取
10761	跑环任务	免费刷新任务
10762	跑环任务	放弃任务
10763	跑环任务	刷新任务
10764	跑环任务	确定要用点劵刷新任务吗？
10765	复活界面	符文评级
10766	复活界面	魂器评级
10767	复活界面	装备评级
10768	复活界面	翅膀评级
10769	复活界面	技能评级
10770	魂器界面	总战力：
10771	魂器界面	阵战力：
10772	魂器界面	联动战力：
10773	魂器界面	阵法效果
10774	魂器界面	所有    以上
10775	魂器界面	[b4adad]所有[2ef400]绿阶[b4adad]以上 
10776	魂器界面	[b4adad]所有[00baff]蓝阶[b4adad]以上
10777	魂器界面	[b4adad]所有[a10cff]紫阶[b4adad]以上
10778	魂器界面	[b4adad]所有[ff9409]橙阶[b4adad]以上
10779	魂器界面	[00f4e8]所有[ffffff]白阶[00f4e8]以上
10780	魂器界面	[00f4e8]所有[2ef400]绿阶[00f4e8]以上 
10781	魂器界面	[00f4e8]所有[00baff]蓝阶[00f4e8]以上
10782	魂器界面	[00f4e8]所有[a10cff]紫阶[00f4e8]以上
10783	魂器界面	[00f4e8]所有[ff9409]橙阶[00f4e8]以上
10784	魂器界面	魂器上阵
10785	魂器界面	联动属性
10786	魂器界面	基础属性
10787	魂器界面	当前品阶：
10788	魂器界面	已获得：
10789	魂器界面	进化完毕！
10790	魂器界面	（未获得）
10791	魂器界面	属性名称
10792	魂器界面	（白阶激活）
10793	魂器界面	（绿阶激活）
10794	魂器界面	（蓝阶激活）
10795	魂器界面	（紫阶激活）
10796	魂器界面	（橙阶激活）
10797	魂器界面	进化属性
10798	魂器界面	主属性
10799	魂器界面	[ffffff]白{0}阶[ffffff]
10800	魂器界面	[2ef400]绿{0}阶[2ef400]
10801	魂器界面	[00baff]蓝{0}阶[00baff]
10802	魂器界面	[a10cff]紫{0}阶[a10cff]
10803	魂器界面	[ff9409]橙{0}阶[ff9409]
10804	魂器界面	的碎片
10805	魂器界面	碎片获取
10806	魂器界面	进化确认
10807	魂器界面	进化消耗
10808	魂器界面	确认品阶
10809	领奖界面	领奖说明：
10810	领奖界面	分钟
10811	魂器界面	(+{0})
10812	魂器界面	获取
10813	魂器界面	进化
10814	剧情副本-变身引导	在普通状态下击杀怪物，可增长怒气槽中的怒气值
10815	剧情副本-变身引导	达到相应的怒气值后，点击该按钮，可在一定时间内激活相应的变身阶段
10816	剧情副本-变身引导	变身后获得附加技，提供大范围的强力伤害
10817	魂器界面	(+{0})
10818	爬塔界面	不可领取
10819	爬塔界面	已领取
10820	骑乘界面	已获取
10821	骑乘界面	未获取
10822	装备强化	下一星级效果
10823	新手引导	召唤骑乘
10824	新手引导	收回骑乘
10825	爬塔	{0}目前可挑战最高层数：{1}#r
10826	爬塔	队伍即将挑战队伍队员中当前可挑战的最低层
10827	爬塔	{0}邀请您挑战组队[混沌之地]队伍队员中当前可挑战的最低层
10828	爬塔	混沌之地{0}层挑战成功，若想继续挑战下一层，请耐心等待队长的邀请。
10829	爬塔	即将挑战单人[混沌之地]层数：{0}
10830	未开放提示	[e90000]该功能尚未开放，敬请期待
10831	聊天界面	X{0}
10832	好友_提示_20140319	您已被{0}拉黑，无法进行此操作
10833	背包	获得物品
10834	工匠之盒	你的配方无法合成任何物品
