Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4	AttrFactorMin	AttrFactorMax
61306	散件白丐帮下衣(60)	-1	-1	4	-1	-1	4167	0	266	0	0	0	0	0	85	0	129	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	68	0	0	0
61307	散件白丐帮下衣(70)	-1	-1	4	-1	-1	4833	0	302	0	0	0	0	0	97	0	148	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	77	0	0	0
61308	散件白丐帮下衣(80)	-1	-1	4	-1	-1	5499	0	338	0	0	0	0	0	109	0	167	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	85	0	0	0
61309	散件白丐帮下衣(90)	-1	-1	4	-1	-1	6165	0	374	0	0	0	0	0	121	0	186	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	96	0	0	0
61310	散件白丐帮下衣(100)	-1	-1	4	-1	-1	6831	0	410	0	0	0	0	0	133	0	205	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	105	0	0	0
61401	散件白丐帮鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	13	0	16	0	-1	0	0	0	0	0	-1	0	0	8	80	0	-1	0	0	10	12	0	0	0
61402	散件白丐帮鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	19	0	26	0	-1	0	0	0	0	0	-1	0	0	8	111	0	-1	0	0	10	16	0	0	0
61403	散件白丐帮鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	25	0	36	0	-1	0	0	0	0	0	-1	0	0	8	143	0	-1	0	0	10	21	0	0	0
61404	散件白丐帮鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	31	0	45	0	-1	0	0	0	0	0	-1	0	0	8	175	0	-1	0	0	10	25	0	0	0
61405	散件白丐帮鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	37	0	55	0	-1	0	0	0	0	0	-1	0	0	8	206	0	-1	0	0	10	29	0	0	0
61406	散件白丐帮鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	43	0	64	0	-1	0	0	0	0	0	-1	0	0	8	238	0	-1	0	0	10	34	0	0	0
61407	散件白丐帮鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	49	0	74	0	-1	0	0	0	0	0	-1	0	0	8	270	0	-1	0	0	10	38	0	0	0
61408	散件白丐帮鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	55	0	84	0	-1	0	0	0	0	0	-1	0	0	8	301	0	-1	0	0	10	43	0	0	0
61409	散件白丐帮鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	61	0	93	0	-1	0	0	0	0	0	-1	0	0	8	336	0	-1	0	0	10	48	0	0	0
61410	散件白丐帮鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	67	0	103	0	-1	0	0	0	0	0	-1	0	0	8	368	0	-1	0	0	10	52	0	0	0
61501	散件白丐帮手腕(10)	-1	-1	5	-1	-1	837	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	58	0	0	0
61502	散件白丐帮手腕(20)	-1	-1	5	-1	-1	1503	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	80	0	0	0
61503	散件白丐帮手腕(30)	-1	-1	5	-1	-1	2169	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	103	0	0	0
61504	散件白丐帮手腕(40)	-1	-1	5	-1	-1	2835	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	125	0	0	0
61505	散件白丐帮手腕(50)	-1	-1	5	-1	-1	3501	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	147	0	0	0
61506	散件白丐帮手腕(60)	-1	-1	5	-1	-1	4167	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	169	0	0	0
61507	散件白丐帮手腕(70)	-1	-1	5	-1	-1	4833	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	191	0	0	0
61508	散件白丐帮手腕(80)	-1	-1	5	-1	-1	5499	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	214	0	0	0
61509	散件白丐帮手腕(90)	-1	-1	5	-1	-1	6165	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	240	0	0	0
61510	散件白丐帮手腕(100)	-1	-1	5	-1	-1	6831	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	262	0	0	0
61601	散件白丐帮武器(10)	5	-1	1	-1	-1	0	0	0	0	0	0	121	0	0	0	0	0	0.6	0	0	0	0	0	7	43	0	-1	0	0	9	59	0	-1	0	0	0	0
61602	散件白丐帮武器(20)	5	-1	1	-1	-1	0	0	0	0	0	0	187	0	0	0	0	0	0.6	0	0	0	0	0	7	65	0	-1	0	0	9	78	0	-1	0	0	0	0
61603	散件白丐帮武器(30)	5	-1	1	-1	-1	0	0	0	0	0	0	253	0	0	0	0	0	0.6	0	0	0	0	0	7	86	0	-1	0	0	9	98	0	-1	0	0	0	0
61604	散件白丐帮武器(40)	5	-1	1	-1	-1	0	0	0	0	0	0	319	0	0	0	0	0	0.6	0	0	0	0	0	7	108	0	-1	0	0	9	117	0	-1	0	0	0	0
61605	散件白丐帮武器(50)	5	-1	1	-1	-1	0	0	0	0	0	0	385	0	0	0	0	0	0.6	0	0	0	0	0	7	130	0	-1	0	0	9	137	0	-1	0	0	0	0
61606	散件白丐帮武器(60)	5	-1	1	-1	-1	0	0	0	0	0	0	451	0	0	0	0	0	0.6	0	0	0	0	0	7	151	0	-1	0	0	9	156	0	-1	0	0	0	0
61607	散件白丐帮武器(70)	5	-1	1	-1	-1	0	0	0	0	0	0	517	0	0	0	0	0	0.6	0	0	0	0	0	7	173	0	-1	0	0	9	176	0	-1	0	0	0	0
61608	散件白丐帮武器(80)	5	-1	1	-1	-1	0	0	0	0	0	0	583	0	0	0	0	0	0.6	0	0	0	0	0	7	194	0	-1	0	0	9	195	0	-1	0	0	0	0
61609	散件白丐帮武器(90)	5	-1	1	-1	-1	0	0	0	0	0	0	649	0	0	0	0	0	0.6	0	0	0	0	0	7	216	0	-1	0	0	9	216	0	-1	0	0	0	0
61610	散件白丐帮武器(100)	5	-1	1	-1	-1	0	0	0	0	0	0	715	0	0	0	0	0	0.6	0	0	0	0	0	7	238	0	-1	0	0	9	235	0	-1	0	0	0	0
61701	散件白丐帮饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	0	0	48	0	0	0	0	0	-1	0	0	0	0	0	7	86	0	-1	0	0	9	59	0	-1	0	0	0	0
61702	散件白丐帮饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	0	0	75	0	0	0	0	0	-1	0	0	0	0	0	7	130	0	-1	0	0	9	78	0	-1	0	0	0	0
61703	散件白丐帮饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	0	0	101	0	0	0	0	0	-1	0	0	0	0	0	7	173	0	-1	0	0	9	98	0	-1	0	0	0	0
61704	散件白丐帮饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	0	0	128	0	0	0	0	0	-1	0	0	0	0	0	7	216	0	-1	0	0	9	117	0	-1	0	0	0	0
61705	散件白丐帮饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	0	0	154	0	0	0	0	0	-1	0	0	0	0	0	7	259	0	-1	0	0	9	137	0	-1	0	0	0	0
61706	散件白丐帮饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	0	0	180	0	0	0	0	0	-1	0	0	0	0	0	7	302	0	-1	0	0	9	156	0	-1	0	0	0	0
61707	散件白丐帮饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	0	0	207	0	0	0	0	0	-1	0	0	0	0	0	7	346	0	-1	0	0	9	176	0	-1	0	0	0	0
61708	散件白丐帮饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	0	0	233	0	0	0	0	0	-1	0	0	0	0	0	7	389	0	-1	0	0	9	195	0	-1	0	0	0	0
61709	散件白丐帮饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	0	0	260	0	0	0	0	0	-1	0	0	0	0	0	7	432	0	-1	0	0	9	216	0	-1	0	0	0	0
61710	散件白丐帮饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	0	0	286	0	0	0	0	0	-1	0	0	0	0	0	7	475	0	-1	0	0	9	235	0	-1	0	0	0	0
61801	散件白丐帮饰品2(10)	-1	-1	8	-1	-1	279	0	58	0	0	0	36	0	0	0	0	0	-1	0	0	0	0	0	7	43	0	-1	0	0	9	39	0	-1	0	0	0	0
61802	散件白丐帮饰品2(20)	-1	-1	8	-1	-1	501	0	82	0	0	0	56	0	0	0	0	0	-1	0	0	0	0	0	7	65	0	-1	0	0	9	52	0	-1	0	0	0	0
61803	散件白丐帮饰品2(30)	-1	-1	8	-1	-1	723	0	106	0	0	0	76	0	0	0	0	0	-1	0	0	0	0	0	7	86	0	-1	0	0	9	65	0	-1	0	0	0	0
61804	散件白丐帮饰品2(40)	-1	-1	8	-1	-1	945	0	130	0	0	0	96	0	0	0	0	0	-1	0	0	0	0	0	7	108	0	-1	0	0	9	78	0	-1	0	0	0	0
61805	散件白丐帮饰品2(50)	-1	-1	8	-1	-1	1167	0	154	0	0	0	116	0	0	0	0	0	-1	0	0	0	0	0	7	130	0	-1	0	0	9	91	0	-1	0	0	0	0
61806	散件白丐帮饰品2(60)	-1	-1	8	-1	-1	1389	0	178	0	0	0	135	0	0	0	0	0	-1	0	0	0	0	0	7	151	0	-1	0	0	9	104	0	-1	0	0	0	0
61807	散件白丐帮饰品2(70)	-1	-1	8	-1	-1	1611	0	202	0	0	0	155	0	0	0	0	0	-1	0	0	0	0	0	7	173	0	-1	0	0	9	117	0	-1	0	0	0	0
61808	散件白丐帮饰品2(80)	-1	-1	8	-1	-1	1833	0	226	0	0	0	175	0	0	0	0	0	-1	0	0	0	0	0	7	194	0	-1	0	0	9	130	0	-1	0	0	0	0
61809	散件白丐帮饰品2(90)	-1	-1	8	-1	-1	2055	0	250	0	0	0	195	0	0	0	0	0	-1	0	0	0	0	0	7	216	0	-1	0	0	9	144	0	-1	0	0	0	0
61810	散件白丐帮饰品2(100)	-1	-1	8	-1	-1	2277	0	274	0	0	0	215	0	0	0	0	0	-1	0	0	0	0	0	7	238	0	-1	0	0	9	157	0	-1	0	0	0	0
62101	散件绿丐帮头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	67	0	87	0	-1	0	0	0	0	0	-1	0	0	8	27	0	-1	0	0	10	16	0	0	0
62102	散件绿丐帮头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	99	0	138	0	-1	0	0	0	0	0	-1	0	0	8	37	0	-1	0	0	10	21	0	0	0
62103	散件绿丐帮头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	131	0	189	0	-1	0	0	0	0	0	-1	0	0	8	48	0	-1	0	0	10	27	0	0	0
62104	散件绿丐帮头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	163	0	241	0	-1	0	0	0	0	0	-1	0	0	8	58	0	-1	0	0	10	33	0	0	0
62105	散件绿丐帮头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	195	0	292	0	-1	0	0	0	0	0	-1	0	0	8	69	0	-1	0	0	10	39	0	0	0
62106	散件绿丐帮头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	227	0	343	0	-1	0	0	0	0	0	-1	0	0	8	79	0	-1	0	0	10	45	0	0	0
62107	散件绿丐帮头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	259	0	394	0	-1	0	0	0	0	0	-1	0	0	8	90	0	-1	0	0	10	51	0	0	0
62108	散件绿丐帮头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	291	0	445	0	-1	0	0	0	0	0	-1	0	0	8	100	0	-1	0	0	10	57	0	0	0
62109	散件绿丐帮头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	323	0	497	0	-1	0	0	0	0	0	-1	0	0	8	112	0	-1	0	0	10	64	0	0	0
62110	散件绿丐帮头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	355	0	548	0	-1	0	0	0	0	0	-1	0	0	8	123	0	-1	0	0	10	70	0	0	0
62201	散件绿丐帮上衣(10)	5	-1	3	-1	-1	744	0	115	0	0	0	0	0	50	0	65	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	16	0	0	0
62202	散件绿丐帮上衣(20)	5	-1	3	-1	-1	1336	0	163	0	0	0	0	0	74	0	104	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	21	0	0	0
62203	散件绿丐帮上衣(30)	5	-1	3	-1	-1	1928	0	211	0	0	0	0	0	98	0	142	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	27	0	0	0
62204	散件绿丐帮上衣(40)	5	-1	3	-1	-1	2520	0	259	0	0	0	0	0	122	0	180	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	33	0	0	0
62205	散件绿丐帮上衣(50)	5	-1	3	-1	-1	3112	0	307	0	0	0	0	0	146	0	219	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	39	0	0	0
62206	散件绿丐帮上衣(60)	5	-1	3	-1	-1	3704	0	355	0	0	0	0	0	170	0	257	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	45	0	0	0
62207	散件绿丐帮上衣(70)	5	-1	3	-1	-1	4296	0	403	0	0	0	0	0	194	0	296	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	51	0	0	0
62208	散件绿丐帮上衣(80)	5	-1	3	-1	-1	4888	0	451	0	0	0	0	0	218	0	334	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	57	0	0	0
62209	散件绿丐帮上衣(90)	5	-1	3	-1	-1	5480	0	499	0	0	0	0	0	242	0	372	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	64	0	0	0
62210	散件绿丐帮上衣(100)	5	-1	3	-1	-1	6072	0	547	0	0	0	0	0	266	0	411	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	70	0	0	0
62301	散件绿丐帮下衣(10)	-1	-1	4	-1	-1	1116	0	115	0	0	0	0	0	34	0	44	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	31	0	0	0
62302	散件绿丐帮下衣(20)	-1	-1	4	-1	-1	2004	0	163	0	0	0	0	0	50	0	69	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	43	0	0	0
62303	散件绿丐帮下衣(30)	-1	-1	4	-1	-1	2892	0	211	0	0	0	0	0	66	0	95	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	55	0	0	0
62304	散件绿丐帮下衣(40)	-1	-1	4	-1	-1	3780	0	259	0	0	0	0	0	82	0	120	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	67	0	0	0
62305	散件绿丐帮下衣(50)	-1	-1	4	-1	-1	4668	0	307	0	0	0	0	0	98	0	146	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	78	0	0	0
62306	散件绿丐帮下衣(60)	-1	-1	4	-1	-1	5556	0	355	0	0	0	0	0	114	0	172	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	90	0	0	0
62307	散件绿丐帮下衣(70)	-1	-1	4	-1	-1	6444	0	403	0	0	0	0	0	130	0	197	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	102	0	0	0
62308	散件绿丐帮下衣(80)	-1	-1	4	-1	-1	7332	0	451	0	0	0	0	0	146	0	223	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	114	0	0	0
62309	散件绿丐帮下衣(90)	-1	-1	4	-1	-1	8220	0	499	0	0	0	0	0	162	0	248	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	128	0	0	0
62310	散件绿丐帮下衣(100)	-1	-1	4	-1	-1	9108	0	547	0	0	0	0	0	178	0	274	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	140	0	0	0
62401	散件绿丐帮鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	17	0	22	0	-1	0	0	0	0	0	-1	0	0	8	106	0	-1	0	0	10	16	0	0	0
62402	散件绿丐帮鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	25	0	35	0	-1	0	0	0	0	0	-1	0	0	8	148	0	-1	0	0	10	21	0	0	0
62403	散件绿丐帮鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	33	0	47	0	-1	0	0	0	0	0	-1	0	0	8	191	0	-1	0	0	10	27	0	0	0
62404	散件绿丐帮鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	41	0	60	0	-1	0	0	0	0	0	-1	0	0	8	233	0	-1	0	0	10	33	0	0	0
62405	散件绿丐帮鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	49	0	73	0	-1	0	0	0	0	0	-1	0	0	8	275	0	-1	0	0	10	39	0	0	0
62406	散件绿丐帮鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	57	0	86	0	-1	0	0	0	0	0	-1	0	0	8	317	0	-1	0	0	10	45	0	0	0
62407	散件绿丐帮鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	65	0	99	0	-1	0	0	0	0	0	-1	0	0	8	360	0	-1	0	0	10	51	0	0	0
62408	散件绿丐帮鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	73	0	111	0	-1	0	0	0	0	0	-1	0	0	8	402	0	-1	0	0	10	57	0	0	0
62409	散件绿丐帮鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	81	0	124	0	-1	0	0	0	0	0	-1	0	0	8	448	0	-1	0	0	10	64	0	0	0
62410	散件绿丐帮鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	89	0	137	0	-1	0	0	0	0	0	-1	0	0	8	490	0	-1	0	0	10	70	0	0	0
62501	散件绿丐帮手腕(10)	-1	-1	5	-1	-1	1116	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	78	0	0	0
62502	散件绿丐帮手腕(20)	-1	-1	5	-1	-1	2004	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	107	0	0	0
62503	散件绿丐帮手腕(30)	-1	-1	5	-1	-1	2892	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	137	0	0	0
62504	散件绿丐帮手腕(40)	-1	-1	5	-1	-1	3780	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	166	0	0	0
62505	散件绿丐帮手腕(50)	-1	-1	5	-1	-1	4668	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	196	0	0	0
62506	散件绿丐帮手腕(60)	-1	-1	5	-1	-1	5556	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	226	0	0	0
62507	散件绿丐帮手腕(70)	-1	-1	5	-1	-1	6444	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	255	0	0	0
62508	散件绿丐帮手腕(80)	-1	-1	5	-1	-1	7332	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	285	0	0	0
62509	散件绿丐帮手腕(90)	-1	-1	5	-1	-1	8220	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	320	0	0	0
62510	散件绿丐帮手腕(100)	-1	-1	5	-1	-1	9108	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	350	0	0	0
62601	散件绿丐帮武器(10)	5	-1	1	-1	-1	0	0	0	0	0	0	162	0	0	0	0	0	0.6	0	0	0	0	0	7	58	0	-1	0	0	9	79	0	-1	0	0	0	0
62602	散件绿丐帮武器(20)	5	-1	1	-1	-1	0	0	0	0	0	0	250	0	0	0	0	0	0.6	0	0	0	0	0	7	86	0	-1	0	0	9	105	0	-1	0	0	0	0
62603	散件绿丐帮武器(30)	5	-1	1	-1	-1	0	0	0	0	0	0	338	0	0	0	0	0	0.6	0	0	0	0	0	7	115	0	-1	0	0	9	131	0	-1	0	0	0	0
62604	散件绿丐帮武器(40)	5	-1	1	-1	-1	0	0	0	0	0	0	426	0	0	0	0	0	0.6	0	0	0	0	0	7	144	0	-1	0	0	9	156	0	-1	0	0	0	0
62605	散件绿丐帮武器(50)	5	-1	1	-1	-1	0	0	0	0	0	0	514	0	0	0	0	0	0.6	0	0	0	0	0	7	173	0	-1	0	0	9	182	0	-1	0	0	0	0
62606	散件绿丐帮武器(60)	5	-1	1	-1	-1	0	0	0	0	0	0	602	0	0	0	0	0	0.6	0	0	0	0	0	7	202	0	-1	0	0	9	208	0	-1	0	0	0	0
62607	散件绿丐帮武器(70)	5	-1	1	-1	-1	0	0	0	0	0	0	690	0	0	0	0	0	0.6	0	0	0	0	0	7	230	0	-1	0	0	9	234	0	-1	0	0	0	0
62608	散件绿丐帮武器(80)	5	-1	1	-1	-1	0	0	0	0	0	0	778	0	0	0	0	0	0.6	0	0	0	0	0	7	259	0	-1	0	0	9	260	0	-1	0	0	0	0
62609	散件绿丐帮武器(90)	5	-1	1	-1	-1	0	0	0	0	0	0	866	0	0	0	0	0	0.6	0	0	0	0	0	7	288	0	-1	0	0	9	288	0	-1	0	0	0	0
62610	散件绿丐帮武器(100)	5	-1	1	-1	-1	0	0	0	0	0	0	954	0	0	0	0	0	0.6	0	0	0	0	0	7	317	0	-1	0	0	9	314	0	-1	0	0	0	0
62701	散件绿丐帮饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	0	0	65	0	0	0	0	0	-1	0	0	0	0	0	7	115	0	-1	0	0	9	79	0	-1	0	0	0	0
62702	散件绿丐帮饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	0	0	100	0	0	0	0	0	-1	0	0	0	0	0	7	173	0	-1	0	0	9	105	0	-1	0	0	0	0
62703	散件绿丐帮饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	0	0	135	0	0	0	0	0	-1	0	0	0	0	0	7	230	0	-1	0	0	9	131	0	-1	0	0	0	0
62704	散件绿丐帮饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	0	0	170	0	0	0	0	0	-1	0	0	0	0	0	7	288	0	-1	0	0	9	156	0	-1	0	0	0	0
62705	散件绿丐帮饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	0	0	205	0	0	0	0	0	-1	0	0	0	0	0	7	346	0	-1	0	0	9	182	0	-1	0	0	0	0
62706	散件绿丐帮饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	0	0	241	0	0	0	0	0	-1	0	0	0	0	0	7	403	0	-1	0	0	9	208	0	-1	0	0	0	0
62707	散件绿丐帮饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	0	0	276	0	0	0	0	0	-1	0	0	0	0	0	7	461	0	-1	0	0	9	234	0	-1	0	0	0	0
62708	散件绿丐帮饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	0	0	311	0	0	0	0	0	-1	0	0	0	0	0	7	518	0	-1	0	0	9	260	0	-1	0	0	0	0
62709	散件绿丐帮饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	0	0	346	0	0	0	0	0	-1	0	0	0	0	0	7	576	0	-1	0	0	9	288	0	-1	0	0	0	0
62710	散件绿丐帮饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	0	0	381	0	0	0	0	0	-1	0	0	0	0	0	7	634	0	-1	0	0	9	314	0	-1	0	0	0	0
62801	散件绿丐帮饰品2(10)	-1	-1	8	-1	-1	372	0	77	0	0	0	48	0	0	0	0	0	-1	0	0	0	0	0	7	58	0	-1	0	0	9	52	0	-1	0	0	0	0
62802	散件绿丐帮饰品2(20)	-1	-1	8	-1	-1	668	0	109	0	0	0	75	0	0	0	0	0	-1	0	0	0	0	0	7	86	0	-1	0	0	9	70	0	-1	0	0	0	0
62803	散件绿丐帮饰品2(30)	-1	-1	8	-1	-1	964	0	141	0	0	0	101	0	0	0	0	0	-1	0	0	0	0	0	7	115	0	-1	0	0	9	87	0	-1	0	0	0	0
62804	散件绿丐帮饰品2(40)	-1	-1	8	-1	-1	1260	0	173	0	0	0	128	0	0	0	0	0	-1	0	0	0	0	0	7	144	0	-1	0	0	9	104	0	-1	0	0	0	0
62805	散件绿丐帮饰品2(50)	-1	-1	8	-1	-1	1556	0	205	0	0	0	154	0	0	0	0	0	-1	0	0	0	0	0	7	173	0	-1	0	0	9	122	0	-1	0	0	0	0
62806	散件绿丐帮饰品2(60)	-1	-1	8	-1	-1	1852	0	237	0	0	0	180	0	0	0	0	0	-1	0	0	0	0	0	7	202	0	-1	0	0	9	139	0	-1	0	0	0	0
62807	散件绿丐帮饰品2(70)	-1	-1	8	-1	-1	2148	0	269	0	0	0	207	0	0	0	0	0	-1	0	0	0	0	0	7	230	0	-1	0	0	9	156	0	-1	0	0	0	0
62808	散件绿丐帮饰品2(80)	-1	-1	8	-1	-1	2444	0	301	0	0	0	233	0	0	0	0	0	-1	0	0	0	0	0	7	259	0	-1	0	0	9	173	0	-1	0	0	0	0
62809	散件绿丐帮饰品2(90)	-1	-1	8	-1	-1	2740	0	333	0	0	0	260	0	0	0	0	0	-1	0	0	0	0	0	7	288	0	-1	0	0	9	192	0	-1	0	0	0	0
62810	散件绿丐帮饰品2(100)	-1	-1	8	-1	-1	3036	0	365	0	0	0	286	0	0	0	0	0	-1	0	0	0	0	0	7	317	0	-1	0	0	9	209	0	-1	0	0	0	0
63101	散件蓝丐帮头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	84	0	109	0	-1	0	0	0	0	0	-1	0	0	8	33	0	-1	0	0	10	19	0	0	0
63102	散件蓝丐帮头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	124	0	173	0	-1	0	0	0	0	0	-1	0	0	8	46	0	-1	0	0	10	27	0	0	0
