ImpactID	Desc	Name	IsForever	MaxOverlayCount	MaxBuffCount	IsNeedNoticeClient	BuffIcon	BuffType	LogicID	DelayTime	EffectId	PlayTime	IsRemoveEffectFadeOut	FadeOutRule	MutexcollectionId	Mutexpriority	ParamValue_01	ParamValue_02	ParamValue_03	ParamValue_04	ParamValue_05	ParamValue_06	ParamValue_07	ParamValue_08	ParamValue_09	ParamValue_10	ParamValue_11	ParamValue_12	ParamValue_13	ParamValue_14	ParamValue_15	IsEffectToObj	StartMotionID	IsFellowTallent
3021009	定时派发伤害	火凤燎原1段9级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022009	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021010	定时派发伤害	火凤燎原1段10级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022010	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021011	定时派发伤害	火凤燎原1段11级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022011	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021012	定时派发伤害	火凤燎原1段12级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022012	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021013	定时派发伤害	火凤燎原1段13级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022013	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021014	定时派发伤害	火凤燎原1段14级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022014	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021015	定时派发伤害	火凤燎原1段15级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022015	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021016	定时派发伤害	火凤燎原1段16级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022016	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021017	定时派发伤害	火凤燎原1段17级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022017	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021018	定时派发伤害	火凤燎原1段18级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022018	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021019	定时派发伤害	火凤燎原1段19级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022019	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021020	定时派发伤害	火凤燎原1段20级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022020	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021021	定时派发伤害	火凤燎原1段21级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022021	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021022	定时派发伤害	火凤燎原1段22级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022022	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021023	定时派发伤害	火凤燎原1段23级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022023	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021024	定时派发伤害	火凤燎原1段24级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022024	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021025	定时派发伤害	火凤燎原1段25级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022025	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021026	定时派发伤害	火凤燎原1段26级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022026	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021027	定时派发伤害	火凤燎原1段27级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022027	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021028	定时派发伤害	火凤燎原1段28级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022028	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021029	定时派发伤害	火凤燎原1段29级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022029	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021030	定时派发伤害	火凤燎原1段30级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022030	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021031	定时派发伤害	火凤燎原1段31级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022031	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021032	定时派发伤害	火凤燎原1段32级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022032	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021033	定时派发伤害	火凤燎原1段33级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022033	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021034	定时派发伤害	火凤燎原1段34级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022034	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021035	定时派发伤害	火凤燎原1段35级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022035	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021036	定时派发伤害	火凤燎原1段36级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022036	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021037	定时派发伤害	火凤燎原1段37级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022037	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021038	定时派发伤害	火凤燎原1段38级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022038	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021039	定时派发伤害	火凤燎原1段39级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022039	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021040	定时派发伤害	火凤燎原1段40级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022040	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021041	定时派发伤害	火凤燎原1段41级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022041	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021042	定时派发伤害	火凤燎原1段42级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022042	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021043	定时派发伤害	火凤燎原1段43级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022043	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021044	定时派发伤害	火凤燎原1段44级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022044	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021045	定时派发伤害	火凤燎原1段45级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022045	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021046	定时派发伤害	火凤燎原1段46级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022046	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021047	定时派发伤害	火凤燎原1段47级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022047	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021048	定时派发伤害	火凤燎原1段48级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022048	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021049	定时派发伤害	火凤燎原1段49级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022049	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021050	定时派发伤害	火凤燎原1段50级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022050	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021051	定时派发伤害	火凤燎原1段51级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022051	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021052	定时派发伤害	火凤燎原1段52级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022052	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021053	定时派发伤害	火凤燎原1段53级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022053	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021054	定时派发伤害	火凤燎原1段54级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022054	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021055	定时派发伤害	火凤燎原1段55级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022055	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021056	定时派发伤害	火凤燎原1段56级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022056	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021057	定时派发伤害	火凤燎原1段57级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022057	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021058	定时派发伤害	火凤燎原1段58级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022058	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021059	定时派发伤害	火凤燎原1段59级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022059	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021060	定时派发伤害	火凤燎原1段60级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022060	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021061	定时派发伤害	火凤燎原1段61级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022061	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021062	定时派发伤害	火凤燎原1段62级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022062	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021063	定时派发伤害	火凤燎原1段63级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022063	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021064	定时派发伤害	火凤燎原1段64级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022064	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021065	定时派发伤害	火凤燎原1段65级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022065	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021066	定时派发伤害	火凤燎原1段66级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022066	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021067	定时派发伤害	火凤燎原1段67级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022067	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021068	定时派发伤害	火凤燎原1段68级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022068	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021069	定时派发伤害	火凤燎原1段69级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022069	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021070	定时派发伤害	火凤燎原1段70级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022070	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021071	定时派发伤害	火凤燎原1段71级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022071	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021072	定时派发伤害	火凤燎原1段72级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022072	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021073	定时派发伤害	火凤燎原1段73级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022073	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021074	定时派发伤害	火凤燎原1段74级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022074	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021075	定时派发伤害	火凤燎原1段75级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022075	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021076	定时派发伤害	火凤燎原1段76级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022076	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021077	定时派发伤害	火凤燎原1段77级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022077	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021078	定时派发伤害	火凤燎原1段78级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022078	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021079	定时派发伤害	火凤燎原1段79级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022079	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021080	定时派发伤害	火凤燎原1段80级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022080	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021081	定时派发伤害	火凤燎原1段81级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022081	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021082	定时派发伤害	火凤燎原1段82级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022082	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021083	定时派发伤害	火凤燎原1段83级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022083	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021084	定时派发伤害	火凤燎原1段84级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022084	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021085	定时派发伤害	火凤燎原1段85级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022085	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021086	定时派发伤害	火凤燎原1段86级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022086	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021087	定时派发伤害	火凤燎原1段87级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022087	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021088	定时派发伤害	火凤燎原1段88级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022088	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021089	定时派发伤害	火凤燎原1段89级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022089	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021090	定时派发伤害	火凤燎原1段90级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022090	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021091	定时派发伤害	火凤燎原1段91级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022091	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021092	定时派发伤害	火凤燎原1段92级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022092	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021093	定时派发伤害	火凤燎原1段93级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022093	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021094	定时派发伤害	火凤燎原1段94级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022094	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021095	定时派发伤害	火凤燎原1段95级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022095	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021096	定时派发伤害	火凤燎原1段96级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022096	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021097	定时派发伤害	火凤燎原1段97级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022097	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021098	定时派发伤害	火凤燎原1段98级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022098	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021099	定时派发伤害	火凤燎原1段99级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022099	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3021100	定时派发伤害	火凤燎原1段100级	0	-1	-1	0	-1	0	2	330	-1	-1	0	2	-1	-1	3022100	4	3	7	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	0
3022001	类型伤害	火凤燎原1段1级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2400	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022002	类型伤害	火凤燎原1段2级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2426	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022003	类型伤害	火凤燎原1段3级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2453	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022004	类型伤害	火凤燎原1段4级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2479	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022005	类型伤害	火凤燎原1段5级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2505	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022006	类型伤害	火凤燎原1段6级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2531	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022007	类型伤害	火凤燎原1段7级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2558	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022008	类型伤害	火凤燎原1段8级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2584	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022009	类型伤害	火凤燎原1段9级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2610	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022010	类型伤害	火凤燎原1段10级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2636	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022011	类型伤害	火凤燎原1段11级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2663	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022012	类型伤害	火凤燎原1段12级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2689	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022013	类型伤害	火凤燎原1段13级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2715	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022014	类型伤害	火凤燎原1段14级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2741	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022015	类型伤害	火凤燎原1段15级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2768	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022016	类型伤害	火凤燎原1段16级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2794	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022017	类型伤害	火凤燎原1段17级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2820	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022018	类型伤害	火凤燎原1段18级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2846	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022019	类型伤害	火凤燎原1段19级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2873	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022020	类型伤害	火凤燎原1段20级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2899	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022021	类型伤害	火凤燎原1段21级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2925	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022022	类型伤害	火凤燎原1段22级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2952	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022023	类型伤害	火凤燎原1段23级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	2978	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022024	类型伤害	火凤燎原1段24级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3004	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022025	类型伤害	火凤燎原1段25级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3030	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022026	类型伤害	火凤燎原1段26级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3057	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022027	类型伤害	火凤燎原1段27级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3083	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022028	类型伤害	火凤燎原1段28级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3109	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022029	类型伤害	火凤燎原1段29级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3135	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022030	类型伤害	火凤燎原1段30级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3162	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022031	类型伤害	火凤燎原1段31级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3188	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022032	类型伤害	火凤燎原1段32级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3214	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022033	类型伤害	火凤燎原1段33级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3240	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022034	类型伤害	火凤燎原1段34级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3267	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022035	类型伤害	火凤燎原1段35级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3293	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022036	类型伤害	火凤燎原1段36级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3319	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022037	类型伤害	火凤燎原1段37级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3345	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022038	类型伤害	火凤燎原1段38级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3372	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
3022039	类型伤害	火凤燎原1段39级伤害	0	-1	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3398	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	127	-1	0
