Id	MissionType	MissionName	MissionDesc	MissionDoneDesc	FollowText	TargetNpcPosX	TargetNpcPosZ	TargetNpcSceneID	TargetNpcDataID	AccepteNpcPosX	AccepteNpcPosZ	AccepteNpcSceneID	AcceptNpcDataID	CompleteNpcPosX	CompleteNpcPosZ	CompleteNpcSceneID	CompleteNpcDataID	IsAcceptAutoFindPath	AcceptTalkID	MissionIcon	IsDifficult
280	1	{0}【主】{1}继续追寻	佩特伦有一句话一定要跟你说，所以我才在这里等你！	啊！一定会的！你也要加油啊！	和弗里德对话：{0}{1}/1	36.5	71.28	39	328	36.5	71.28	39	328	36.5	71.28	39	328	1	0	Equip-hand	0
281	1	{0}【主】{1}出发冰塔	那我们就在这里告别吧，亡灵之塔很凶险的，你一定要注意安全啊！	到了，这里就是亡灵冰塔。	和乔安娜对话：{0}{1}/1	5.55	82.65	43	1097	36.5	71.28	39	328	5.55	82.65	43	1097	1	0	Equip-hand	0
282	1	{0}【主】{1}时过境迁	一阵子不来，这里变化好大。	时过境迁啊。	和乔安娜对话：{0}{1}/1	5.55	82.65	43	1097	5.55	82.65	43	1097	5.55	82.65	43	1097	1	0	Equip-hand	0
283	1	{0}【主】{1}询问守卫	你去找附近的守卫问一下这里的情况吧。	你好，我是贤者之塔的修士，艾克。	和艾克对话：{0}{1}/1	22.49	87.03	43	1098	5.55	82.65	43	1097	22.49	87.03	43	1098	1	0	Equip-hand	0
284	1	{0}【主】{1}冰塔现状	看你第一次来的样子，我就和你简单介绍一下这里吧。	异样？的确最近感染种和僵尸多了一点，但是还不碍事。	和艾克对话：{0}{1}/1	22.49	87.03	43	1098	22.49	87.03	43	1098	22.49	87.03	43	1098	1	0	Equip-hand	0
285	1	{0}【主】{1}顶角怪狮	现在就是有时候亡灵会游荡到这一带，刚才看到一批顶角狮靠近了，就麻烦你去解决它们吧。	嗯，干得漂亮，虽然还比不过我。	顶角怪狮：{0}{1}/55	33.79	73.22	43	1099	22.49	87.03	43	1098	22.49	87.03	43	1098	1	0	Equip-hand	0
286	1	{0}【主】{1}赏金猎人	我只是驻扎在这里防止特殊情况的，外面的情况你可以去问问驻扎在村口的赏金猎人——贝蕾格莉。	嗯~没见过的人呢~	对话贝蕾格莉：{0}{1}/1	6.07	60.67	43	1100	22.49	87.03	43	1098	6.07	60.67	43	1100	1	0	Equip-hand	0
287	1	{0}【主】{1}试探	先不说话，这附近老是有一队封印巨人在游荡，看得我心好烦啊~你去干掉他们吧~	哦~有趣，看起来能值个好价钱~	封印巨人：{0}{1}/55	21.04	25.31	43	1101	6.07	60.67	43	1100	6.07	60.67	43	1100	1	0	Equip-hand	0
288	1	{0}【主】{1}近期突变	看在你还值个好价钱的份上，就告诉你个独家情报吧~	哦~有趣，但是艾莉娜那种才值几万的人我才不关注哦~倒是几十万的马修斯真的见过。	对话贝蕾格莉：{0}{1}/1	6.07	60.67	43	1100	6.07	60.67	43	1100	6.07	60.67	43	1100	1	0	Equip-hand	0
289	1	{0}【主】{1}再会博士	十几万应该还没走远，好像在矿场那里，你一定要小心啊，贬值了可不好~	居然是你！我真的没想到在这里还能看到你！	和马修斯对话：{0}{1}/1	47.58	12.81	43	1102	6.07	60.67	43	1100	47.58	12.81	43	1102	1	0	Equip-hand	0
290	1	{0}【主】{1}魔力矿石	我正在这里调查这里的矿物。	还不知道，现在样本太少了。	和马修斯对话：{0}{1}/1	47.58	12.81	43	1102	47.58	12.81	43	1102	47.58	12.81	43	1102	1	0	Equip-hand	0
291	1	{0}【主】{1}收集矿石	前面的冰封铁匠身上似乎有这种矿石，你去帮我收集一点吧。	够了够了！这些就够了！	魔力矿石：{0}{1}/30	61.14	24.04	43	1103	47.58	12.81	43	1102	47.58	12.81	43	1102	1	0	Equip-hand	0
292	1	{0}【主】{1}新注魔力	这批魔力是新注入的！艾莉娜就在前面！快去追上她！	怎么会……啊啊啊啊啊啊！	通关回心转意：{0}{1}/1	-1	-1	-1	-1	47.58	12.81	43	1102	47.58	12.81	43	1102	1	0	Equip-hand	1
293	1	{0}【主】{1}少女状况	不过幸好你救下了阿里奥奈尔！你快去看看她现在怎么样了吧！	呜呜呜……艾莉娜老师……	和奥奈尔对话：{0}{1}/1	78.47	45.7	43	1104	47.58	12.81	43	1102	78.47	45.7	43	1104	1	0	Equip-hand	0
294	1	{0}【主】{1}少女回忆	呜……我倒是没受伤……	但是最后还是没有阻止这一切的发生……	和奥奈尔对话：{0}{1}/1	78.47	45.7	43	1104	78.47	45.7	43	1104	78.47	45.7	43	1104	1	0	Equip-hand	0
295	1	{0}【主】{1}复仇	我一定要报仇！趁着那个女恶魔还在，你快去杀了她！	居然让她逃掉了！但是我不会放弃的！	通关复仇怒火：{0}{1}/1	78.47	45.7	43	1104	78.47	45.7	43	1104	78.47	45.7	43	1104	1	0	Equip-hand	1
296	1	{0}【主】{1}寻求盟友	果然独自和恶魔作战还是有困难的，麻烦你去找找有没有能来帮忙的人。	和我感觉的一样，果然有恶魔。	和尤安对话：{0}{1}/1	60.98	67.03	43	1105	78.47	45.7	43	1104	60.98	67.03	43	1105	1	0	Equip-hand	0
297	1	{0}【主】{1}来龙去脉	我也是刚刚赶过来，你能跟我说一下之前发生了什么吗？	我叫尤安，你知道这个就行。	和尤安对话：{0}{1}/1	60.98	67.03	43	1105	60.98	67.03	43	1105	60.98	67.03	43	1105	1	0	Equip-hand	0
298	1	{0}【主】{1}拦路恶犬	听你的叙述她是往安息之地的方向去了，但是路上被一队地狱猎犬拦住了，你能把它们消灭掉么？	嗯，看起来是一个很可靠的人啊。	地狱猎犬：{0}{1}/55	81.55	74.97	43	1106	60.98	67.03	43	1105	60.98	67.03	43	1105	1	0	Equip-hand	0
299	1	{0}【主】{1}告诫	听你说的那些，我有些话希望你能带给阿里奥奈尔那个小姑娘。	希望她能冷静下来。	和尤安对话：{0}{1}/1	60.98	67.03	43	1105	60.98	67.03	43	1105	60.98	67.03	43	1105	1	0	Equip-hand	0
300	1	{0}【主】{1}转达	你快去告诉那个小姑娘，我愿意陪你们一起去。	你回来啦？结果怎么样？	和奥奈尔对话：{0}{1}/1	78.47	45.7	43	1104	60.98	67.03	43	1105	78.47	45.7	43	1104	1	0	Equip-hand	0
301	1	{0}【主】{1}秘密任务	冷静吗……我主要是有一个任务一定要完成。	是艾莉娜老师给我的秘密任务……具体内容我不能说……但是我一定要去安息之地！	和奥奈尔对话：{0}{1}/1	78.47	45.7	43	1104	78.47	45.7	43	1104	78.47	45.7	43	1104	1	0	Equip-hand	0
302	1	{0}【主】{1}神秘少女	我发现有个少女在对着雷纳堡发呆，你去问问她是什么人，居然会在这么危险的地方？	……我是谁？这里是哪里？	对话神秘少女：{0}{1}/1	12.89	3.27	39	223	24.69	31.41	39	222	12.89	3.27	39	223	1	0	Equip-hand	0
303	1	{0}【主】{1}一诅之仇	那些半兽人真是可恶！你能替我报这一“诅”之仇吗！	哦！真是神清气爽！	半兽人战士：{0}{1}/45	25.74	22.93	34	1107	38.96	23.57	34	212	38.96	23.57	34	212	1	0	Equip-hand	0
304	1	{0}【主】{1}摔伤草药	我刚才从水管里摔出来的时候摔伤了，你能帮我看看这里有没有摔伤草药吗？	居然还真有！真是天无绝人之道啊！	摔伤草药：{0}{1}/1	19.39	69.73	51	-1	5.63	45.1	51	321	5.63	45.1	51	321	1	0	Equip-hand	0
305	1	{0}【主】{1}魔石巨人	前面有一个魔力驱动的石巨人拦住了路，你去除掉它吧，但是小心，这东西很强。	你做到了，很好。	陨石巨人：{0}{1}/1	57.39	62.89	39	1142	54.5	48.13	39	327	54.5	48.13	39	327	1	0	Equip-hand	1
306	1	{0}【主】{1}转换失控	里奇莱被抓后这些融合生物都失去了控制，有一些就在附近，保险起见还是除掉它们吧！	真好！这下子就通行无阻了！	失控转换型：{0}{1}/50	29.92	76	39	1143	36.5	71.28	39	328	36.5	71.28	39	328	1	0	Equip-hand	0
307	1	{0}【主】{1}冒险起航	你知道吗，贤者之塔最近推出了新的政策来鼓励大家冒险，你也了解一下吧~	你觉得贤者之塔的奖励怎么样啊~	领取时长奖励：{0}{1}/1	-1	-1	-1	-1	79.1	22.6	5	1152	79.1	22.6	5	1152	1	0	Equip-hand	0
308	1	{0}【主】{1}求助贤者	莉莉丝大人之前就去调查失踪孩童的事情了，你能去看看她有没有发现什么吗？	啊你来啦~果然还是喜欢上我了吗~	和莉莉丝对话：{0}{1}/1	31.1	44.9	23	12	61.46	88.3	23	1155	31.1	44.9	23	12	1	0	Equip-hand	0
309	1	{0}【主】{1}七日狂欢	你要知道贤者之塔的鼓励政策可不止一种哦~	我相信你一定会变得无比强大的~	了解七日狂欢：{0}{1}/1	-1	-1	-1	-1	31.1	44.9	23	12	31.1	44.9	23	12	1	0	Equip-hand	0
310	1	{0}【主】{1}塔罗奇阵	咦？你是不是拿到了什么东西？哎等等！好像要被你吸收了？	哦~原来是这样啊~	魂器上阵：{0}{1}/1	-1	-1	-1	-1	66.34	19.91	27	39	66.34	19.91	27	39	1	0	Equip-hand	0
311	1	{0}【主】{1}隐瞒真相	不过说起来古籍上也没说明为什么会有这样的力量呢……	完全没有啊！不过这样一来可是超级的大事件啊！希望我们的守护神不要抛下我们！	和梅里娅对话：{0}{1}/1	61.46	88.3	23	1155	61.46	88.3	23	1155	61.46	88.3	23	1155	1	0	Equip-hand	0
312	1	{0}【主】{1}竞技商城	既然你打赢了，那我就顺便告诉你关于经济商城的事情吧。	嗯，不要太感谢我啊！	竞技场商城：{0}{1}/1	-1	-1	-1	-1	67.72	81.55	27	38	67.72	81.55	27	38	1	0	Equip-hand	0
313	5	{0}【主】{1}变身进阶	我之前就感觉到了，你身上有着神奇的变身能力，古籍里正好记载着能把这种能力变得更强大的办法。	怎么样，是不是感觉自己更加强大了？	变身技能升级：{0}{1}/1	-1	-1	-1	-1	61.46	88.3	23	1155	61.46	88.3	23	1155	1	0	Equip-hand	0
314	5	{0}【主】{1}装备升星	出发之前我来告诉你怎么样能让你的装备变得更厉害吧。	学会了吗？这也是贤者之塔掌握的高科技啊！	装备升星：{0}{1}/1	-1	-1	-1	-1	18.61	68.52	34	215	18.61	68.52	34	215	1	0	Equip-hand	0
315	5	{0}【主】{1}僵尸追兵	我发现这里有僵尸靠近了，能拜托你去解决他们吗？！	干得好！这样一来这里就没问题了！	僵尸追兵：{0}{1}/20	25.17	48.07	38	1148	5.23	46.87	38	33	5.23	46.87	38	33	1	0	Equip-hand	0
316	0	{0}【主】{1}失散	你就是那个敢上去挑战魔王的人啊！请你一定接受我的敬意！	哎是嘛！可恶的奸商居然卖给我假的地图！	和弗里德对话：{0}{1}/1	71.17	37.69	5	1153	71.17	37.69	5	1153	71.17	37.69	5	1153	1	0	Equip-hand	0
317	0	{0}【主】{1}饥肠辘辘	不过话说起来，我也好几天没吃饭了，你能帮我问问这里的厨师什么时候开饭吧！	哎？！你醒了啊！感觉身体怎么样了啊~	和杰西卡对话：{0}{1}/1	82.81	58.83	5	8	71.17	37.69	5	1153	82.81	58.83	5	8	1	0	Equip-hand	0
318	0	{0}【支】{1}魔灵收集	话说起来，你现在收集到三个魔灵了吗？前面的路很险恶还是多准备点的好！	嗯，这样就完成第一步准备了！	收集三个魔灵：{0}{1}/3	-1	-1	-1	-1	13.18	45.7	12	62	13.18	45.7	12	62	1	0	Equip-hand	1
319	1	{0}【支】{1}魔灵进阶	你的魔灵数目虽然够了，但是你的魔灵的力量也需要提升！	嗯，这样就完成第二步准备了！	魔灵升到绿色：{0}{1}/3	-1	-1	-1	-1	13.18	45.7	12	62	13.18	45.7	12	62	1	0	Equip-hand	1
320	1	{0}【支】{1}塔罗之力	你已经有足够多的强大魔灵了！让他们为你而战吧！	好！这样就准备完全了！	激活绿色阵法：{0}{1}/1	-1	-1	-1	-1	13.18	45.7	12	62	13.18	45.7	12	62	1	0	Equip-hand	1
321	1	{0}【主】{1}诡计	虽然你们抓住了我，但是可不要忘记了我带给你们的噩梦！	哼！	通关诡计多端：{0}{1}/1	-1	-1	-1	-1	40.32	45.15	39	316	40.32	45.15	39	316	1	0	Equip-hand	1
322	1	{0}【主】{1}神话种	我发现这边好像出现了几个神话里才存在的生物，希望你能去调查一下。	居然会受到魔力的影响变成了恶魔……	通关神话生物：{0}{1}/1	-1	-1	-1	-1	54.5	48.13	39	327	54.5	48.13	39	327	1	0	Equip-hand	1
323	1	{0}【主】{1}少室山	与帮会其他人员组队挑战一次少室山副本		少室山：{0}{1}/1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
324	1	{0}【主】{1}旅行医师	你现在身体怎么样了？没有大碍的话去找[f8fb04]卡娜[b4ffd1]吧，幸好她正好旅行到这里，不然的话你的伤势很难处理的。	哎？你醒啦~太好了！	和卡娜对话：{0}{1}/1	79.1	22.6	5	1152	64.47	9.28	5	6	79.1	22.6	5	1152	1	0	Equip-hand	0
325	0	{0}【主】{1}试水	虽然你现在能力全失，但是我还是想确认一下你现在的实力~你来试试打这个[f8fb04]机器人[b4ffd1]吧~	我还真是不忍心看你吃力的样子呢~来，我来教教你变强的方法！	练习用机器人：{0}{1}/1	-1	-1	-1	-1	77.52	84.11	5	9	77.52	84.11	5	9	1	0	Equip-hand	0
326	0	{0}【主】{1}再试	好啦，现在再去试试效果吧~	看看，果然变轻松了很多吧~记住我教你的方法，多多[1228ff]强化装备[b4ffd1]哦~	练习用机器人：{0}{1}/1	-1	-1	-1	-1	77.52	84.11	5	9	77.52	84.11	5	9	1	0	Equip-hand	0
327	0	{0}【主】{1}混沌之地	贤者之塔有一个专门给修士们修炼的场所呢，我可以给你资格让你去那里修炼呢！	怎么样？有收获吗~	混沌之地一层：{0}{1}/1	-1	-1	-1	-1	31.1	44.9	23	12	31.1	44.9	23	12	1	0	Equip-hand	0
328	0	{0}【主】{1}勇闯混沌	贤者之塔有一个专门给修士们修炼的场所呢，我可以给你资格让你去那里修炼呢！	怎么样？有收获吗？	混沌之地二层：{0}{1}/1	-1	-1	-1	-1	106.1	84.6	33	37	106.1	84.6	33	37	1	0	Equip-hand	0
329	2	{0}【环】{1}杀一儆百	附近的顶角豹总跑到镇子里偷食材捣乱，去把他们轰走吧。		顶角豹：{0}{1}/10	73.7	67.6	5	16	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
330	2	{0}【环】{1}杀一儆百	附近的顶角豹总跑到镇子里偷食材捣乱，去把他们轰走吧。		顶角豹：{0}{1}/20	73.7	67.6	5	16	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
331	2	{0}【环】{1}杀一儆百	附近的顶角豹总跑到镇子里偷食材捣乱，去把他们轰走吧。		顶角豹：{0}{1}/30	73.7	67.6	5	16	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
332	2	{0}【环】{1}杀一儆百	附近的顶角豹总跑到镇子里偷食材捣乱，去把他们轰走吧。		顶角豹：{0}{1}/40	73.7	67.6	5	16	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
333	2	{0}【环】{1}杀一儆百	附近的顶角豹总跑到镇子里偷食材捣乱，去把他们轰走吧。		顶角豹：{0}{1}/50	73.7	67.6	5	16	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
334	2	{0}【环】{1}保护庄稼	附近的野猪总是拱坏镇子上居民的庄稼，去赶走他们吧。		野猪：{0}{1}/10	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
335	2	{0}【环】{1}保护庄稼	附近的野猪总是拱坏镇子上居民的庄稼，去赶走他们吧。		野猪：{0}{1}/20	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
336	2	{0}【环】{1}保护庄稼	附近的野猪总是拱坏镇子上居民的庄稼，去赶走他们吧。		野猪：{0}{1}/30	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
337	2	{0}【环】{1}保护庄稼	附近的野猪总是拱坏镇子上居民的庄稼，去赶走他们吧。		野猪：{0}{1}/40	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
338	2	{0}【环】{1}保护庄稼	附近的野猪总是拱坏镇子上居民的庄稼，去赶走他们吧。		野猪：{0}{1}/50	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
339	2	{0}【环】{1}证明自己	能力的提升也需要随时练习自己，就用雨林兽人来证明吧！		雨林兽人：{0}{1}/10	14.48	22.48	5	17	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
340	2	{0}【环】{1}证明自己	能力的提升也需要随时练习自己，就用雨林兽人来证明吧！		雨林兽人：{0}{1}/20	14.48	22.48	5	17	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
341	2	{0}【环】{1}证明自己	能力的提升也需要随时练习自己，就用雨林兽人来证明吧！		雨林兽人：{0}{1}/30	14.48	22.48	5	17	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
342	2	{0}【环】{1}证明自己	能力的提升也需要随时练习自己，就用雨林兽人来证明吧！		雨林兽人：{0}{1}/40	14.48	22.48	5	17	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
343	2	{0}【环】{1}证明自己	能力的提升也需要随时练习自己，就用雨林兽人来证明吧！		雨林兽人：{0}{1}/50	14.48	22.48	5	17	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
344	3	{0}【环】{1}储备饲料	镇子里的小狗崽需要吃些新鲜的食材成长，去弄些食材。		野猪肉：{0}{1}/10	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
345	3	{0}【环】{1}储备饲料	镇子里的小狗崽需要吃些新鲜的食材成长，去弄些食材。		野猪肉：{0}{1}/20	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
346	3	{0}【环】{1}储备饲料	镇子里的小狗崽需要吃些新鲜的食材成长，去弄些食材。		野猪肉：{0}{1}/30	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
347	3	{0}【环】{1}储备饲料	镇子里的小狗崽需要吃些新鲜的食材成长，去弄些食材。		野猪肉：{0}{1}/40	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
348	3	{0}【环】{1}储备饲料	镇子里的小狗崽需要吃些新鲜的食材成长，去弄些食材。		野猪肉：{0}{1}/50	17.1	57.1	5	15	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
349	3	{0}【环】{1}储备食材	镇子里的食材现在紧缺，去帮忙采集一些吧。		提神草：{0}{1}/1	77.7	66.9	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
350	3	{0}【环】{1}储备食材	镇子里的食材现在紧缺，去帮忙采集一些吧。		提神草：{0}{1}/1	77.7	66.9	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
351	3	{0}【环】{1}储备食材	镇子里的食材现在紧缺，去帮忙采集一些吧。		提神草：{0}{1}/1	77.7	66.9	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
352	3	{0}【环】{1}储备食材	镇子里的食材现在紧缺，去帮忙采集一些吧。		提神草：{0}{1}/1	77.7	66.9	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
353	3	{0}【环】{1}储备食材	镇子里的食材现在紧缺，去帮忙采集一些吧。		提神草：{0}{1}/1	77.7	66.9	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
354	1	{0}【环】{1}问候	突然很想念斯卡伊德，去拜访一下吧。	你还能想着我，真让我开心。	斯卡伊德：{0}{1}/1	79.1	22.6	5	7	-1	-1	-1	-1	79.1	22.6	5	7	1	0	Equip-hand	0
355	1	{0}【环】{1}问候	突然很想念斯卡伊德，去拜访一下吧。	你还能想着我，真让我开心。	斯卡伊德：{0}{1}/1	79.1	22.6	5	7	-1	-1	-1	-1	79.1	22.6	5	7	1	0	Equip-hand	0
356	1	{0}【环】{1}问候	突然很想念斯卡伊德，去拜访一下吧。	你还能想着我，真让我开心。	斯卡伊德：{0}{1}/1	79.1	22.6	5	7	-1	-1	-1	-1	79.1	22.6	5	7	1	0	Equip-hand	0
357	1	{0}【环】{1}问候	突然很想念派特太太，去拜访一下吧。	谢谢你还记得来看我，不过我儿子好久没来看我了，有些想他。	派特：{0}{1}/1	45.2	86	5	10	-1	-1	-1	-1	45.2	86	5	10	1	0	Equip-hand	0
358	1	{0}【环】{1}问候	突然很想念派特太太，去拜访一下吧。	谢谢你还记得来看我，不过我儿子好久没来看我了，有些想他。	派特：{0}{1}/1	45.2	86	5	10	-1	-1	-1	-1	45.2	86	5	10	1	0	Equip-hand	0
359	1	{0}【环】{1}问候	突然很想念派特太太，去拜访一下吧。	谢谢你还记得来看我，不过我儿子好久没来看我了，有些想他。	派特：{0}{1}/1	45.2	86	5	10	-1	-1	-1	-1	45.2	86	5	10	1	0	Equip-hand	0
360	1	{0}【环】{1}问候	突然很想念杰西卡，去拜访一下吧。	你来啦，要不要吃点儿东西？我的新创作欧~	杰西卡：{0}{1}/1	71.17	37.69	5	8	-1	-1	-1	-1	71.17	37.69	5	8	1	0	Equip-hand	0
361	1	{0}【环】{1}问候	突然很想念杰西卡，去拜访一下吧。	你来啦，要不要吃点儿东西？我的新创作欧~	杰西卡：{0}{1}/1	71.17	37.69	5	8	-1	-1	-1	-1	71.17	37.69	5	8	1	0	Equip-hand	0
362	1	{0}【环】{1}问候	突然很想念杰西卡，去拜访一下吧。	你来啦，要不要吃点儿东西？我的新创作欧~	杰西卡：{0}{1}/1	71.17	37.69	5	8	-1	-1	-1	-1	71.17	37.69	5	8	1	0	Equip-hand	0
363	2	{0}【环】{1}消灭蚊子	黄昏边境的毒蚊子群又出来肆虐了，快去消灭它们吧！		沙漠蚊：{0}{1}/10	21.59	72.4	23	18	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
364	2	{0}【环】{1}消灭蚊子	黄昏边境的毒蚊子群又出来肆虐了，快去消灭它们吧！		沙漠蚊：{0}{1}/20	21.59	72.4	23	18	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
365	2	{0}【环】{1}消灭蚊子	黄昏边境的毒蚊子群又出来肆虐了，快去消灭它们吧！		沙漠蚊：{0}{1}/30	21.59	72.4	23	18	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
366	2	{0}【环】{1}消灭蚊子	黄昏边境的毒蚊子群又出来肆虐了，快去消灭它们吧！		沙漠蚊：{0}{1}/40	21.59	72.4	23	18	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
367	2	{0}【环】{1}消灭蚊子	黄昏边境的毒蚊子群又出来肆虐了，快去消灭它们吧！		沙漠蚊：{0}{1}/50	21.59	72.4	23	18	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
368	3	{0}【环】{1}驱蚊准备	城镇外的毒蚊子太多了，把它们的虫卵带回来减少他们的数量吧！		虫卵：{0}{1}/1	14.82	88.79	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
369	3	{0}【环】{1}驱蚊准备	城镇外的毒蚊子太多了，把它们的虫卵带回来减少他们的数量吧！		虫卵：{0}{1}/1	14.82	88.79	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
370	3	{0}【环】{1}驱蚊准备	城镇外的毒蚊子太多了，把它们的虫卵带回来减少他们的数量吧！		虫卵：{0}{1}/1	14.82	88.79	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
371	3	{0}【环】{1}驱蚊准备	城镇外的毒蚊子太多了，把它们的虫卵带回来减少他们的数量吧！		虫卵：{0}{1}/1	14.82	88.79	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
372	3	{0}【环】{1}驱蚊准备	城镇外的毒蚊子太多了，把它们的虫卵带回来减少他们的数量吧！		虫卵：{0}{1}/1	14.82	88.79	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
373	3	{0}【环】{1}驱蚊	边境的蚊子还在不断的出现，快去把它们驱散吧！		使用杀虫剂：{0}{1}/1	61.46	88.3	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
374	3	{0}【环】{1}驱蚊	边境的蚊子还在不断的出现，快去把它们驱散吧！		使用杀虫剂：{0}{1}/1	61.46	88.3	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
375	3	{0}【环】{1}驱蚊	边境的蚊子还在不断的出现，快去把它们驱散吧！		使用杀虫剂：{0}{1}/1	61.46	88.3	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
376	3	{0}【环】{1}驱蚊	边境的蚊子还在不断的出现，快去把它们驱散吧！		使用杀虫剂：{0}{1}/1	61.46	88.3	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
377	3	{0}【环】{1}驱蚊	边境的蚊子还在不断的出现，快去把它们驱散吧！		使用杀虫剂：{0}{1}/1	61.46	88.3	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
378	2	{0}【环】{1}扫荡骷髅	危险的骷髅小兵还在外面徘徊，快去消灭它们！		骷髅小兵：{0}{1}/10	35.03	18.55	23	20	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
379	2	{0}【环】{1}扫荡骷髅	危险的骷髅小兵还在外面徘徊，快去消灭它们！		骷髅小兵：{0}{1}/20	35.03	18.55	23	20	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
380	2	{0}【环】{1}扫荡骷髅	危险的骷髅小兵还在外面徘徊，快去消灭它们！		骷髅小兵：{0}{1}/30	35.03	18.55	23	20	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
381	2	{0}【环】{1}扫荡骷髅	危险的骷髅小兵还在外面徘徊，快去消灭它们！		骷髅小兵：{0}{1}/40	35.03	18.55	23	20	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
382	2	{0}【环】{1}扫荡骷髅	危险的骷髅小兵还在外面徘徊，快去消灭它们！		骷髅小兵：{0}{1}/50	35.03	18.55	23	20	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
383	2	{0}【环】{1}消灭兽人	危险的半兽人还在外面徘徊，快去消灭它们！		石锤兽：{0}{1}/10	9.65	52.75	23	19	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
384	2	{0}【环】{1}消灭兽人	危险的半兽人还在外面徘徊，快去消灭它们！		石锤兽：{0}{1}/20	9.65	52.75	23	19	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
385	2	{0}【环】{1}消灭兽人	危险的半兽人还在外面徘徊，快去消灭它们！		石锤兽：{0}{1}/30	9.65	52.75	23	19	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
386	2	{0}【环】{1}消灭兽人	危险的半兽人还在外面徘徊，快去消灭它们！		石锤兽：{0}{1}/40	9.65	52.75	23	19	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
387	2	{0}【环】{1}消灭兽人	危险的半兽人还在外面徘徊，快去消灭它们！		石锤兽：{0}{1}/50	9.65	52.75	23	19	-1	-1	-1	-1	-1	-1	-1	-1	1	0	Equip-hand	0
