Id	Desc	BelleId	Level	MainLevel	SubLevel	Duration	ConsumeType_1	ConsumeSubType_1	ConsumeNum_1	ConsumeType_2	ConsumeSubType_2	ConsumeNum_2	AttrType_1	AttrValue_1	AttrType_2	AttrValue_2	AttrType_3	AttrValue_3	AttrType_4	AttrValue_4	AttrType_5	AttrValue_5	AttrType_6	AttrValue_6
762		16	42	5	6	302400	5	59217	20	2	1	84000	1001	279	10	162	8	162	1001	171	1000	162	0	0
763		16	43	5	7	324000	5	59217	20	2	1	86000	1001	279	10	162	8	162	1001	171	1000	189	0	0
764		16	44	5	8	345600	5	59217	20	2	1	88000	1001	279	10	162	8	162	1001	171	1000	216	0	0
765		16	45	5	9	367200	5	59217	20	2	1	90000	1001	279	10	162	8	162	1001	171	1000	243	0	0
766		17	1	1	1	60	5	59218	1	2	1	100	0	263	9	0	7	0	1001	0	1000	0	0	0
767		17	2	1	2	120	5	59218	1	2	1	200	0	526	9	0	7	0	1001	0	1000	0	0	0
768		17	3	1	3	300	5	59218	1	2	1	300	0	789	9	0	7	0	1001	0	1000	0	0	0
769		17	4	1	4	480	5	59218	2	2	1	800	0	1052	9	0	7	0	1001	0	1000	0	0	0
770		17	5	1	5	600	5	59218	2	2	1	1000	0	1315	9	0	7	0	1001	0	1000	0	0	0
771		17	6	1	6	900	5	59218	2	2	1	1200	0	1578	9	0	7	0	1001	0	1000	0	0	0
772		17	7	1	7	1200	5	59218	2	2	1	1400	0	1841	9	0	7	0	1001	0	1000	0	0	0
773		17	8	1	8	1500	5	59218	2	2	1	1600	0	2104	9	0	7	0	1001	0	1000	0	0	0
774		17	9	1	9	1800	5	59218	2	2	1	1800	0	2367	9	0	7	0	1001	0	1000	0	0	0
775		17	10	2	1	2100	5	59218	5	2	1	5000	0	2367	9	18	7	0	1001	0	1000	0	0	0
776		17	11	2	2	2400	5	59218	5	2	1	5500	0	2367	9	36	7	0	1001	0	1000	0	0	0
777		17	12	2	3	2700	5	59218	5	2	1	6000	0	2367	9	54	7	0	1001	0	1000	0	0	0
778		17	13	2	4	3600	5	59218	5	2	1	6500	0	2367	9	72	7	0	1001	0	1000	0	0	0
779		17	14	2	5	5400	5	59218	5	2	1	7000	0	2367	9	90	7	0	1001	0	1000	0	0	0
780		17	15	2	6	7200	5	59218	5	2	1	7500	0	2367	9	108	7	0	1001	0	1000	0	0	0
781		17	16	2	7	9000	5	59218	5	2	1	8000	0	2367	9	126	7	0	1001	0	1000	0	0	0
782		17	17	2	8	10800	5	59218	5	2	1	8500	0	2367	9	144	7	0	1001	0	1000	0	0	0
783		17	18	2	9	12600	5	59218	5	2	1	9000	0	2367	9	162	7	0	1001	0	1000	0	0	0
784		17	19	3	1	14400	5	59218	10	2	1	19000	0	2367	9	162	7	18	1001	0	1000	0	0	0
785		17	20	3	2	16200	5	59218	10	2	1	20000	0	2367	9	162	7	36	1001	0	1000	0	0	0
786		17	21	3	3	18000	5	59218	10	2	1	21000	0	2367	9	162	7	54	1001	0	1000	0	0	0
787		17	22	3	4	21600	5	59218	10	2	1	22000	0	2367	9	162	7	72	1001	0	1000	0	0	0
788		17	23	3	5	25200	5	59218	10	2	1	23000	0	2367	9	162	7	90	1001	0	1000	0	0	0
789		17	24	3	6	28800	5	59218	10	2	1	24000	0	2367	9	162	7	108	1001	0	1000	0	0	0
790		17	25	3	7	36000	5	59218	10	2	1	25000	0	2367	9	162	7	126	1001	0	1000	0	0	0
791		17	26	3	8	43200	5	59218	10	2	1	26000	0	2367	9	162	7	144	1001	0	1000	0	0	0
792		17	27	3	9	50400	5	59218	10	2	1	27000	0	2367	9	162	7	162	1001	0	1000	0	0	0
793		17	28	4	1	57600	5	59218	15	2	1	42000	0	2367	9	162	7	162	1001	19	1000	0	0	0
794		17	29	4	2	64800	5	59218	15	2	1	43500	0	2367	9	162	7	162	1001	38	1000	0	0	0
795		17	30	4	3	72000	5	59218	15	2	1	45000	0	2367	9	162	7	162	1001	57	1000	0	0	0
796		17	31	4	4	86400	5	59218	15	2	1	46500	0	2367	9	162	7	162	1001	76	1000	0	0	0
797		17	32	4	5	100800	5	59218	15	2	1	48000	0	2367	9	162	7	162	1001	95	1000	0	0	0
798		17	33	4	6	115200	5	59218	15	2	1	49500	0	2367	9	162	7	162	1001	114	1000	0	0	0
799		17	34	4	7	129600	5	59218	15	2	1	51000	0	2367	9	162	7	162	1001	133	1000	0	0	0
800		17	35	4	8	151200	5	59218	15	2	1	52500	0	2367	9	162	7	162	1001	152	1000	0	0	0
801		17	36	4	9	172800	5	59218	15	2	1	54000	0	2367	9	162	7	162	1001	171	1000	0	0	0
802		17	37	5	1	194400	5	59218	20	2	1	74000	0	2367	9	162	7	162	1001	171	1000	27	0	0
803		17	38	5	2	216000	5	59218	20	2	1	76000	0	2367	9	162	7	162	1001	171	1000	54	0	0
804		17	39	5	3	237600	5	59218	20	2	1	78000	0	2367	9	162	7	162	1001	171	1000	81	0	0
805		17	40	5	4	259200	5	59218	20	2	1	80000	0	2367	9	162	7	162	1001	171	1000	108	0	0
806		17	41	5	5	280800	5	59218	20	2	1	82000	0	2367	9	162	7	162	1001	171	1000	135	0	0
807		17	42	5	6	302400	5	59218	20	2	1	84000	0	2367	9	162	7	162	1001	171	1000	162	0	0
808		17	43	5	7	324000	5	59218	20	2	1	86000	0	2367	9	162	7	162	1001	171	1000	189	0	0
809		17	44	5	8	345600	5	59218	20	2	1	88000	0	2367	9	162	7	162	1001	171	1000	216	0	0
810		17	45	5	9	367200	5	59218	20	2	1	90000	0	2367	9	162	7	162	1001	171	1000	243	0	0
811		18	1	1	1	60	5	59219	1	2	1	100	0	263	10	0	8	0	1001	0	1000	0	0	0
812		18	2	1	2	120	5	59219	1	2	1	200	0	526	10	0	8	0	1001	0	1000	0	0	0
813		18	3	1	3	300	5	59219	1	2	1	300	0	789	10	0	8	0	1001	0	1000	0	0	0
814		18	4	1	4	480	5	59219	2	2	1	800	0	1052	10	0	8	0	1001	0	1000	0	0	0
815		18	5	1	5	600	5	59219	2	2	1	1000	0	1315	10	0	8	0	1001	0	1000	0	0	0
816		18	6	1	6	900	5	59219	2	2	1	1200	0	1578	10	0	8	0	1001	0	1000	0	0	0
817		18	7	1	7	1200	5	59219	2	2	1	1400	0	1841	10	0	8	0	1001	0	1000	0	0	0
818		18	8	1	8	1500	5	59219	2	2	1	1600	0	2104	10	0	8	0	1001	0	1000	0	0	0
819		18	9	1	9	1800	5	59219	2	2	1	1800	0	2367	10	0	8	0	1001	0	1000	0	0	0
820		18	10	2	1	2100	5	59219	5	2	1	5000	0	2367	10	18	8	0	1001	0	1000	0	0	0
821		18	11	2	2	2400	5	59219	5	2	1	5500	0	2367	10	36	8	0	1001	0	1000	0	0	0
822		18	12	2	3	2700	5	59219	5	2	1	6000	0	2367	10	54	8	0	1001	0	1000	0	0	0
823		18	13	2	4	3600	5	59219	5	2	1	6500	0	2367	10	72	8	0	1001	0	1000	0	0	0
824		18	14	2	5	5400	5	59219	5	2	1	7000	0	2367	10	90	8	0	1001	0	1000	0	0	0
825		18	15	2	6	7200	5	59219	5	2	1	7500	0	2367	10	108	8	0	1001	0	1000	0	0	0
826		18	16	2	7	9000	5	59219	5	2	1	8000	0	2367	10	126	8	0	1001	0	1000	0	0	0
827		18	17	2	8	10800	5	59219	5	2	1	8500	0	2367	10	144	8	0	1001	0	1000	0	0	0
828		18	18	2	9	12600	5	59219	5	2	1	9000	0	2367	10	162	8	0	1001	0	1000	0	0	0
829		18	19	3	1	14400	5	59219	10	2	1	19000	0	2367	10	162	8	18	1001	0	1000	0	0	0
830		18	20	3	2	16200	5	59219	10	2	1	20000	0	2367	10	162	8	36	1001	0	1000	0	0	0
831		18	21	3	3	18000	5	59219	10	2	1	21000	0	2367	10	162	8	54	1001	0	1000	0	0	0
832		18	22	3	4	21600	5	59219	10	2	1	22000	0	2367	10	162	8	72	1001	0	1000	0	0	0
833		18	23	3	5	25200	5	59219	10	2	1	23000	0	2367	10	162	8	90	1001	0	1000	0	0	0
834		18	24	3	6	28800	5	59219	10	2	1	24000	0	2367	10	162	8	108	1001	0	1000	0	0	0
835		18	25	3	7	36000	5	59219	10	2	1	25000	0	2367	10	162	8	126	1001	0	1000	0	0	0
836		18	26	3	8	43200	5	59219	10	2	1	26000	0	2367	10	162	8	144	1001	0	1000	0	0	0
837		18	27	3	9	50400	5	59219	10	2	1	27000	0	2367	10	162	8	162	1001	0	1000	0	0	0
838		18	28	4	1	57600	5	59219	15	2	1	42000	0	2367	10	162	8	162	1001	19	1000	0	0	0
839		18	29	4	2	64800	5	59219	15	2	1	43500	0	2367	10	162	8	162	1001	38	1000	0	0	0
840		18	30	4	3	72000	5	59219	15	2	1	45000	0	2367	10	162	8	162	1001	57	1000	0	0	0
841		18	31	4	4	86400	5	59219	15	2	1	46500	0	2367	10	162	8	162	1001	76	1000	0	0	0
842		18	32	4	5	100800	5	59219	15	2	1	48000	0	2367	10	162	8	162	1001	95	1000	0	0	0
843		18	33	4	6	115200	5	59219	15	2	1	49500	0	2367	10	162	8	162	1001	114	1000	0	0	0
844		18	34	4	7	129600	5	59219	15	2	1	51000	0	2367	10	162	8	162	1001	133	1000	0	0	0
845		18	35	4	8	151200	5	59219	15	2	1	52500	0	2367	10	162	8	162	1001	152	1000	0	0	0
846		18	36	4	9	172800	5	59219	15	2	1	54000	0	2367	10	162	8	162	1001	171	1000	0	0	0
847		18	37	5	1	194400	5	59219	20	2	1	74000	0	2367	10	162	8	162	1001	171	1000	27	0	0
848		18	38	5	2	216000	5	59219	20	2	1	76000	0	2367	10	162	8	162	1001	171	1000	54	0	0
849		18	39	5	3	237600	5	59219	20	2	1	78000	0	2367	10	162	8	162	1001	171	1000	81	0	0
850		18	40	5	4	259200	5	59219	20	2	1	80000	0	2367	10	162	8	162	1001	171	1000	108	0	0
851		18	41	5	5	280800	5	59219	20	2	1	82000	0	2367	10	162	8	162	1001	171	1000	135	0	0
852		18	42	5	6	302400	5	59219	20	2	1	84000	0	2367	10	162	8	162	1001	171	1000	162	0	0
853		18	43	5	7	324000	5	59219	20	2	1	86000	0	2367	10	162	8	162	1001	171	1000	189	0	0
854		18	44	5	8	345600	5	59219	20	2	1	88000	0	2367	10	162	8	162	1001	171	1000	216	0	0
855		18	45	5	9	367200	5	59219	20	2	1	90000	0	2367	10	162	8	162	1001	171	1000	243	0	0
